participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21539	ses-1	aparc.DKTatlas	lh	caudalanteriorcingulate	1744	1143	3369	2.817	0.821	0.105	0.017	15	1.2	2	2	35.1718	6.7822	10.0002	52.6766	42.6764	5.1859
sub-21539	ses-1	aparc.DKTatlas	lh	caudalmiddlefrontal	3270	2242	7095	3.023	0.407	0.102	0.016	26	2.5	3	3	34.2342	6.8832	9.3113	47.7250	38.4137	4.9736
sub-21539	ses-1	aparc.DKTatlas	lh	cuneus	2925	2032	4576	2.131	0.545	0.122	0.024	33	3.1	4	5	23.1014	7.2310	-7.2199	39.6985	46.9184	3.1948
sub-21539	ses-1	aparc.DKTatlas	lh	entorhinal	639	401	1481	3.154	0.707	0.092	0.019	6	0.4	5	6	24.6784	7.6724	-9.3526	37.8331	47.1857	3.2165
sub-21539	ses-1	aparc.DKTatlas	lh	fusiform	4419	2966	9394	2.988	0.577	0.112	0.020	43	3.6	6	7	28.6702	7.5155	-50.3851	45.2976	95.6827	3.8148
sub-21539	ses-1	aparc.DKTatlas	lh	inferiorparietal	7546	5349	16141	2.786	0.466	0.115	0.020	137	6.7	7	8	31.0062	7.1969	-16.4843	47.7798	64.2641	4.3083
sub-21539	ses-1	aparc.DKTatlas	lh	inferiortemporal	6045	4149	14986	3.129	0.646	0.113	0.023	75	5.5	8	9	28.7604	7.9492	-7.0879	47.7306	54.8184	3.6180
sub-21539	ses-1	aparc.DKTatlas	lh	isthmuscingulate	1302	859	2553	2.743	0.851	0.112	0.019	13	1.0	9	10	29.7550	7.9974	-1.2083	49.0475	50.2558	3.7206
sub-21539	ses-1	aparc.DKTatlas	lh	lateraloccipital	8639	5602	13468	2.286	0.519	0.120	0.024	97	8.6	10	11	24.7512	7.8714	-5.3206	44.5034	49.8240	3.1444
sub-21539	ses-1	aparc.DKTatlas	lh	lateralorbitofrontal	4708	3453	11972	3.231	0.784	0.131	0.030	60	5.9	11	12	28.4474	10.9981	-16.5572	57.1084	73.6656	2.5866
sub-21539	ses-1	aparc.DKTatlas	lh	lingual	4975	3483	8356	2.323	0.602	0.123	0.027	57	5.7	12	13	20.8416	11.0071	-92.9914	89.2367	182.2280	1.8935
sub-21539	ses-1	aparc.DKTatlas	lh	medialorbitofrontal	2231	1616	5181	2.890	0.781	0.128	0.030	38	2.5	13	14	26.5323	11.2696	-16.3410	54.0103	70.3513	2.3543
sub-21539	ses-1	aparc.DKTatlas	lh	middletemporal	7588	5301	18670	3.072	0.570	0.110	0.020	80	6.3	14	15	32.2297	8.3542	-4.8868	53.7334	58.6202	3.8579
sub-21539	ses-1	aparc.DKTatlas	lh	parahippocampal	1407	884	3104	3.009	0.881	0.081	0.015	8	0.9	15	16	25.5470	6.3564	1.0053	39.7701	38.7648	4.0191
sub-21539	ses-1	aparc.DKTatlas	lh	paracentral	2980	1913	6033	2.950	0.534	0.091	0.017	27	2.5	16	17	29.1313	6.8741	-33.4000	44.5303	77.9304	4.2378
sub-21539	ses-1	aparc.DKTatlas	lh	parsopercularis	2436	1667	5781	3.075	0.446	0.106	0.020	27	1.8	17	18	31.6841	6.9579	1.3120	47.6516	46.3396	4.5537
sub-21539	ses-1	aparc.DKTatlas	lh	parsorbitalis	1128	796	2906	3.152	0.540	0.105	0.018	13	0.7	18	19	30.8200	6.4725	4.7891	47.5038	42.7148	4.7617
sub-21539	ses-1	aparc.DKTatlas	lh	parstriangularis	3130	2160	7068	2.910	0.468	0.111	0.021	35	2.6	19	20	31.4256	7.5784	-9.3114	47.6269	56.9383	4.1467
sub-21539	ses-1	aparc.DKTatlas	lh	pericalcarine	1583	1126	2048	2.116	0.484	0.117	0.024	13	1.6	20	21	19.5001	7.7140	-49.7266	63.9578	113.6844	2.5279
sub-21539	ses-1	aparc.DKTatlas	lh	postcentral	7819	5148	14021	2.495	0.734	0.097	0.016	63	5.3	21	22	27.8050	7.2694	-9.8287	46.7310	56.5597	3.8249
sub-21539	ses-1	aparc.DKTatlas	lh	posteriorcingulate	1880	1261	3827	2.843	0.813	0.105	0.017	18	1.4	22	23	33.5809	7.6523	2.1562	48.8010	46.6448	4.3883
sub-21539	ses-1	aparc.DKTatlas	lh	precentral	7839	5068	16484	2.996	0.447	0.091	0.015	52	4.7	23	24	29.6851	6.6366	4.9198	49.0139	44.0941	4.4729
sub-21539	ses-1	aparc.DKTatlas	lh	precuneus	6245	4336	13345	2.853	0.546	0.110	0.018	62	4.9	24	25	30.5579	7.5420	-79.2555	57.9353	137.1908	4.0517
sub-21539	ses-1	aparc.DKTatlas	lh	rostralanteriorcingulate	1779	1298	4021	2.971	0.864	0.124	0.028	22	2.1	25	26	27.9301	12.9499	-34.3587	50.3744	84.7331	2.1568
sub-21539	ses-1	aparc.DKTatlas	lh	rostralmiddlefrontal	6554	4575	14517	2.790	0.566	0.115	0.023	73	6.1	26	27	31.7405	8.3821	-9.4871	54.1673	63.6544	3.7867
sub-21539	ses-1	aparc.DKTatlas	lh	superiorfrontal	11538	8398	29833	3.141	0.563	0.119	0.024	143	10.8	27	28	31.6093	8.4628	-14.2352	59.3914	73.6265	3.7351
