participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21560	ses-1	aparc	lh	bankssts	1827	1191	3508	3.224	0.408	0.080	0.013	8	1.0	2	1001	31.7896	4.3367	14.5099	43.3796	28.8697	7.3303
sub-21560	ses-1	aparc	lh	caudalanteriorcingulate	1162	865	2920	2.772	1.057	0.130	0.021	18	1.2	3	1002	29.4941	7.8235	8.1853	44.6363	36.4510	3.7699
sub-21560	ses-1	aparc	lh	caudalmiddlefrontal	2888	1945	6444	3.029	0.516	0.109	0.024	25	2.9	4	1003	28.3274	6.6998	-10.3665	41.9319	52.2983	4.2281
sub-21560	ses-1	aparc	lh	cuneus	2290	1578	3268	2.012	0.566	0.135	0.025	31	2.5	5	1005	18.8552	6.7531	-2.3238	35.5125	37.8363	2.7921
sub-21560	ses-1	aparc	lh	entorhinal	615	411	1953	3.350	0.855	0.102	0.023	5	0.4	6	1006	22.0112	8.2699	-7.7671	42.2472	50.0143	2.6616
sub-21560	ses-1	aparc	lh	fusiform	4411	2942	9360	2.909	0.579	0.109	0.021	50	3.7	7	1007	26.1581	6.8168	-5.1262	42.6442	47.7705	3.8373
sub-21560	ses-1	aparc	lh	inferiorparietal	5981	4368	13509	2.884	0.492	0.118	0.023	64	6.5	8	1008	28.9460	6.2983	-2.6583	44.2851	46.9433	4.5958
sub-21560	ses-1	aparc	lh	inferiortemporal	5076	3518	12010	3.058	0.527	0.115	0.021	59	4.8	9	1009	29.1999	5.9919	-3.9455	42.9333	46.8788	4.8732
sub-21560	ses-1	aparc	lh	isthmuscingulate	1875	1271	3348	2.342	0.953	0.119	0.024	26	2.1	10	1010	23.0469	8.7992	-43.2669	47.6157	90.8826	2.6192
sub-21560	ses-1	aparc	lh	lateraloccipital	6104	4201	9808	2.293	0.492	0.124	0.024	68	6.5	11	1011	23.7965	6.5578	-2.9891	39.8967	42.8858	3.6287
sub-21560	ses-1	aparc	lh	lateralorbitofrontal	3855	2698	8681	3.038	0.669	0.122	0.028	50	4.3	12	1012	28.4809	9.2386	-19.7678	57.8388	77.6067	3.0828
sub-21560	ses-1	aparc	lh	lingual	4541	3117	7638	2.353	0.684	0.127	0.027	55	5.2	13	1013	19.5184	7.5369	-53.2952	39.0999	92.3952	2.5897
sub-21560	ses-1	aparc	lh	medialorbitofrontal	2552	1738	4913	2.737	0.604	0.112	0.025	32	2.6	14	1014	25.2667	12.8827	-56.0658	46.3840	102.4498	1.9613
sub-21560	ses-1	aparc	lh	middletemporal	5242	3620	13837	3.257	0.572	0.107	0.020	56	4.3	15	1015	29.2719	6.7641	-6.3862	42.7379	49.1241	4.3275
sub-21560	ses-1	aparc	lh	parahippocampal	1266	797	2716	3.030	0.741	0.090	0.017	11	0.7	16	1016	25.0694	5.6561	-8.9976	36.7324	45.7300	4.4322
sub-21560	ses-1	aparc	lh	paracentral	2176	1423	4327	2.866	0.554	0.101	0.017	16	1.6	17	1017	24.5371	6.5788	7.7517	39.9957	32.2439	3.7297
sub-21560	ses-1	aparc	lh	parsopercularis	2125	1497	5173	3.058	0.468	0.110	0.020	22	1.8	18	1018	27.7076	7.6923	0.8061	41.8612	41.0552	3.6020
sub-21560	ses-1	aparc	lh	parsorbitalis	845	659	2476	3.100	0.719	0.143	0.033	15	1.1	19	1019	26.2165	7.7408	-10.0999	40.5527	50.6525	3.3868
sub-21560	ses-1	aparc	lh	parstriangularis	1955	1373	4687	3.031	0.419	0.113	0.021	22	1.6	20	1020	28.2280	6.6581	6.9541	43.3185	36.3645	4.2397
sub-21560	ses-1	aparc	lh	pericalcarine	2321	1548	3154	2.215	0.590	0.112	0.023	22	2.3	21	1021	17.2798	5.7163	-7.8898	32.1555	40.0453	3.0229
sub-21560	ses-1	aparc	lh	postcentral	6042	3939	10930	2.539	0.655	0.099	0.017	49	4.3	22	1022	24.1965	6.0054	6.4160	41.5829	35.1669	4.0291
sub-21560	ses-1	aparc	lh	posteriorcingulate	1871	1269	3405	2.404	0.957	0.117	0.020	24	1.6	23	1023	29.1400	6.6312	-4.4672	44.1668	48.6340	4.3944
sub-21560	ses-1	aparc	lh	precentral	6650	4505	13876	2.955	0.587	0.110	0.023	55	6.7	24	1024	23.9161	7.6257	-11.3886	43.6131	55.0017	3.1362
sub-21560	ses-1	aparc	lh	precuneus	5980	4123	11647	2.765	0.535	0.112	0.022	64	5.6	25	1025	26.3904	6.7354	-0.6383	40.7520	41.3903	3.9182
sub-21560	ses-1	aparc	lh	rostralanteriorcingulate	1254	902	3321	3.127	0.833	0.127	0.027	22	1.5	26	1026	28.7364	8.1239	-23.2122	49.6019	72.8141	3.5373
sub-21560	ses-1	aparc	lh	rostralmiddlefrontal	8635	6179	21281	2.934	0.611	0.126	0.029	122	10.4	27	1027	28.5900	7.7039	-23.9675	48.3874	72.3548	3.7111
sub-21560	ses-1	aparc	lh	superiorfrontal	11644	8282	31655	3.289	0.683	0.124	0.032	138	14.5	28	1028	27.0269	8.4847	-21.2079	49.3562	70.5640	3.1854
sub-21560	ses-1	aparc	lh	superiorparietal	6981	4879	13622	2.608	0.442	0.119	0.023	72	6.8	29	1029	26.5784	6.1999	-4.2932	55.5136	59.8067	4.2869
sub-21560	ses-1	aparc	lh	superiortemporal	5558	3612	13766	3.252	0.551	0.088	0.017	40	4.0	30	1030	28.2885	6.2208	-2.9453	46.4188	49.3642	4.5474
sub-21560	ses-1	aparc	lh	supramarginal	4850	3441	11210	3.005	0.496	0.109	0.020	49	4.0	31	1031	29.9182	6.4216	-16.2879	43.5825	59.8705	4.6590
sub-21560	ses-1	aparc	lh	frontalpole	343	268	1219	3.248	0.445	0.150	0.034	7	0.5	32	1032	29.1835	7.7975	5.9050	46.0897	40.1846	3.7427
sub-21560	ses-1	aparc	lh	temporalpole	458	358	2113	4.009	0.780	0.123	0.042	8	0.6	33	1033	25.5844	8.8061	-22.9069	52.9520	75.8589	2.9053
sub-21560	ses-1	aparc	lh	transversetemporal	503	340	944	2.928	0.372	0.130	0.019	5	0.4	34	1034	24.6292	5.8352	8.7234	39.7690	31.0456	4.2208
sub-21560	ses-1	aparc	lh	insula	3006	2065	7149	3.307	0.756	0.116	0.028	30	3.5	35	1035	21.2627	7.8130	-6.0186	38.1234	44.1420	2.7215
sub-21560	ses-1	aparc	rh	bankssts	1651	1094	3055	3.261	0.417	0.099	0.018	11	1.2	2	2001	30.3914	4.6619	5.6418	39.2006	33.5588	6.5191
sub-21560	ses-1	aparc	rh	caudalanteriorcingulate	1096	736	2116	2.465	0.827	0.112	0.014	11	0.8	3	2002	32.5253	6.6968	8.0117	48.8877	40.8760	4.8568
sub-21560	ses-1	aparc	rh	caudalmiddlefrontal	2936	2121	7170	3.024	0.626	0.131	0.033	38	4.0	4	2003	26.7130	7.2265	-10.0338	52.2958	62.3296	3.6965
sub-21560	ses-1	aparc	rh	cuneus	2521	1656	3698	2.078	0.542	0.136	0.026	35	3.0	5	2005	18.1956	6.5053	-11.4896	36.2041	47.6937	2.7970
sub-21560	ses-1	aparc	rh	entorhinal	647	426	1619	3.056	1.077	0.146	0.055	20	1.2	6	2006	18.8016	12.9257	-83.5063	47.2724	130.7787	1.4546
sub-21560	ses-1	aparc	rh	fusiform	4999	3315	10225	2.921	0.564	0.108	0.022	55	4.6	7	2007	24.1516	6.8683	-27.7892	39.3958	67.1850	3.5164
sub-21560	ses-1	aparc	rh	inferiorparietal	6365	4469	14946	3.036	0.553	0.116	0.023	76	6.1	8	2008	26.2316	6.8347	-4.9079	42.5088	47.4167	3.8380
sub-21560	ses-1	aparc	rh	inferiortemporal	4581	3263	11316	3.159	0.567	0.121	0.024	54	4.4	9	2009	28.0898	7.1384	-16.8809	49.2722	66.1531	3.9350
sub-21560	ses-1	aparc	rh	isthmuscingulate	1864	1265	3220	2.382	0.997	0.115	0.024	24	1.7	10	2010	21.9610	8.3751	-42.0445	42.0258	84.0702	2.6222
sub-21560	ses-1	aparc	rh	lateraloccipital	6136	4107	9733	2.348	0.499	0.122	0.023	70	6.1	11	2011	21.6154	6.3142	0.9185	37.6378	36.7194	3.4233
sub-21560	ses-1	aparc	rh	lateralorbitofrontal	3269	2260	7063	2.869	0.643	0.126	0.032	45	4.3	12	2012	26.6040	9.9549	-21.9387	54.7930	76.7318	2.6724
sub-21560	ses-1	aparc	rh	lingual	5071	3450	7996	2.297	0.685	0.125	0.028	59	6.2	13	2013	18.2969	6.6675	-17.4059	35.5565	52.9624	2.7442
sub-21560	ses-1	aparc	rh	medialorbitofrontal	2657	1803	5615	2.746	0.699	0.109	0.023	42	2.5	14	2014	25.6189	11.0551	-67.2565	48.9057	116.1621	2.3174
