participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20402	ses-1	Juelich	lh	Anterior_intraparietal_sulcus_hIP1_L	1222	799	1734	2.572	0.346	0.103	0.016	8	1.0	2	1	34.5436	4.9270	7.1400	48.6835	41.5435	7.0110
sub-20402	ses-1	Juelich	lh	Anterior_intraparietal_sulcus_hIP2_L	624	437	1408	2.783	0.390	0.125	0.022	9	0.5	3	3	31.8893	6.6355	8.8111	48.2028	39.3917	4.8058
sub-20402	ses-1	Juelich	lh	Anterior_intraparietal_sulcus_hIP3_L	1123	758	2026	2.470	0.291	0.104	0.016	12	0.8	4	5	30.7914	5.7602	5.5834	44.5410	38.9576	5.3455
sub-20402	ses-1	Juelich	lh	Amygdala_laterobasal_group_L	53	40	188	3.198	0.547	0.144	0.037	1	0.1	5	9	23.3305	9.2010	8.7296	38.3830	29.6535	2.5357
sub-20402	ses-1	Juelich	lh	Amygdala_superficial_group_L	12	9	20	1.987	1.092	0.089	0.038	0	0.0	6	11	12.6428	8.1321	0.0000	26.9099	26.9099	1.5547
sub-20402	ses-1	Juelich	lh	Brocas_area_BA44_L	1782	1179	3890	2.990	0.335	0.098	0.015	13	1.1	7	13	32.4494	6.4898	1.5868	48.7050	47.1182	5.0000
sub-20402	ses-1	Juelich	lh	Brocas_area_BA45_L	973	655	2299	2.785	0.491	0.129	0.027	15	1.0	8	15	30.3208	7.5574	10.3054	42.6324	32.3270	4.0121
sub-20402	ses-1	Juelich	lh	Hippocampus_cornu_ammonis_L	268	172	341	2.794	0.291	0.111	0.022	2	0.2	9	17	26.5559	7.7539	0.2659	42.7356	42.4697	3.4248
sub-20402	ses-1	Juelich	lh	Hippocampus_entorhinal_cortex_L	797	524	2674	3.918	0.622	0.098	0.025	8	0.7	10	19	24.2521	7.6078	1.7986	59.7756	57.9770	3.1878
sub-20402	ses-1	Juelich	lh	Hippocampus_subiculum_L	313	200	729	3.262	0.489	0.087	0.014	2	0.1	11	25	26.7464	5.4564	1.6685	38.5207	36.8521	4.9019
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_PF_L	2608	1751	5931	2.889	0.489	0.119	0.021	30	2.4	12	27	32.2166	6.3837	2.4970	46.9753	44.4783	5.0467
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_PFcm_L	1194	799	1907	2.551	0.464	0.100	0.016	12	0.9	13	29	30.5246	6.1844	7.0698	42.3124	35.2426	4.9358
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_PFm_L	1159	843	2772	2.867	0.428	0.134	0.024	19	1.2	14	31	31.3338	7.0590	10.9364	46.8236	35.8872	4.4388
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_PFop_L	437	297	988	3.003	0.250	0.122	0.019	5	0.3	15	33	32.4382	5.4382	19.0685	44.9265	25.8580	5.9648
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_PFt_L	884	586	1503	2.722	0.286	0.106	0.018	5	0.7	16	35	33.6738	4.2477	22.0483	44.6416	22.5933	7.9275
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_Pga_L	1652	1181	3694	2.696	0.447	0.124	0.023	22	1.5	17	37	29.9039	7.7184	-32.9812	47.7772	80.7584	3.8744
sub-20402	ses-1	Juelich	lh	Inferior_parietal_lobule_PGp_L	2129	1482	4645	2.693	0.382	0.114	0.021	28	1.6	18	39	30.4599	7.8081	-26.1055	48.7452	74.8506	3.9011
sub-20402	ses-1	Juelich	lh	Primary_auditory_cortex_TE10_L	434	269	824	2.773	0.334	0.127	0.016	6	0.3	19	41	25.0910	4.9302	16.7096	40.2757	23.5662	5.0892
sub-20402	ses-1	Juelich	lh	Primary_auditory_cortex_TE11_L	456	293	675	2.971	0.341	0.112	0.018	4	0.3	20	43	28.8475	4.8804	16.9908	38.8384	21.8475	5.9109
sub-20402	ses-1	Juelich	lh	Primary_auditory_cortex_TE12_L	237	149	496	2.989	0.419	0.107	0.019	3	0.2	21	45	25.9752	6.4338	9.8253	35.5669	25.7416	4.0373
sub-20402	ses-1	Juelich	lh	Primary_motor_cortex_BA4a_L	2059	1279	3039	2.269	0.672	0.093	0.015	16	1.3	22	47	21.6839	6.0214	-3.4234	39.4981	42.9215	3.6011
sub-20402	ses-1	Juelich	lh	Primary_motor_cortex_BA4p_L	864	561	1089	2.173	0.870	0.085	0.015	4	0.6	23	49	22.5918	4.2674	6.7384	34.2629	27.5245	5.2940
sub-20402	ses-1	Juelich	lh	Primary_somatosensory_cortex_BA1_L	1471	913	2285	2.049	0.451	0.119	0.020	17	1.5	24	51	20.3153	4.2940	3.0552	33.9887	30.9335	4.7311
sub-20402	ses-1	Juelich	lh	Primary_somatosensory_cortex_BA2_L	1361	869	1897	2.360	0.267	0.086	0.014	7	0.8	25	53	27.7426	4.2900	13.0224	43.1046	30.0822	6.4669
sub-20402	ses-1	Juelich	lh	Primary_somatosensory_cortex_BA3a_L	663	429	719	2.282	0.552	0.122	0.029	5	0.7	26	55	26.3296	4.2263	8.6698	39.5481	30.8783	6.2299
sub-20402	ses-1	Juelich	lh	Primary_somatosensory_cortex_BA3b_L	957	618	1034	1.828	0.419	0.079	0.012	4	0.5	27	57	24.9439	5.1750	4.2140	40.0065	35.7925	4.8201
sub-20402	ses-1	Juelich	lh	Secondary_somatosensory_cortex__Parietal_operculum_OP1_L	776	516	1532	2.953	0.377	0.123	0.022	8	0.8	28	59	30.0203	6.0080	13.5431	44.3673	30.8242	4.9968
