participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_frontomargin	1325	976	2145	2.354	0.473	0.131	0.027	19	1.5	2	1	31.6376	8.2263	-8.2880	47.8485	56.1365	3.8459
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_occipital_inf	1916	1312	2571	2.029	0.584	0.125	0.024	25	2.0	3	2	26.0847	6.0294	4.9332	38.7761	33.8430	4.3262
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_paracentral	1372	863	1890	2.000	0.696	0.110	0.020	13	1.2	4	3	21.9887	4.9387	9.4025	35.6722	26.2697	4.4523
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_subcentral	1663	1083	2725	2.566	0.881	0.114	0.019	17	1.3	5	4	29.2399	6.5394	3.6083	41.7827	38.1744	4.4713
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_transv_frontopol	802	619	1905	2.576	0.523	0.154	0.041	16	1.2	6	5	28.3393	9.2354	-7.6587	49.5197	57.1784	3.0686
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_cingul-Ant	2701	1880	4406	2.538	0.483	0.113	0.021	27	2.3	7	6	33.5991	6.4734	-3.5872	46.7592	50.3464	5.1904
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_cingul-Mid-Ant	1392	939	2690	3.066	0.645	0.110	0.019	12	1.2	8	7	32.5593	7.4487	-14.0559	48.5640	62.6200	4.3711
sub-20350	ses-1	aparc.a2009s	lh	G_and_S_cingul-Mid-Post	1610	1056	2604	2.526	0.697	0.110	0.020	16	1.3	9	8	30.8529	6.9486	2.2069	48.9142	46.7073	4.4401
sub-20350	ses-1	aparc.a2009s	lh	G_cingul-Post-dorsal	542	372	1207	2.636	0.612	0.113	0.022	6	0.4	10	9	27.2853	6.7577	8.2070	45.1324	36.9253	4.0376
sub-20350	ses-1	aparc.a2009s	lh	G_cingul-Post-ventral	298	198	496	2.175	0.800	0.109	0.024	5	0.1	11	10	21.6884	7.2597	5.3447	36.5063	31.1615	2.9875
sub-20350	ses-1	aparc.a2009s	lh	G_cuneus	2228	1460	2370	1.603	0.526	0.136	0.031	33	2.9	12	11	19.4137	7.0969	1.0390	40.4266	39.3876	2.7355
