participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20259	ses-1	gordon333dil	lh	???	9002	5584	1817	0.340	0.795	0.091	0.028	74	10.8	1	0	3.6553	10.6231	-26.9176	60.3061	87.2237	0.3441
sub-20259	ses-1	gordon333dil	lh	L_None_1	490	321	1269	2.978	1.279	0.119	0.043	6	0.6	2	1	20.2384	11.3770	-1.8065	46.0926	47.8992	1.7789
sub-20259	ses-1	gordon333dil	lh	L_None_2	43	19	83	2.612	0.900	0.090	0.039	0	0.0	3	2	21.9144	7.6844	0.0000	34.9888	34.9888	2.8518
sub-20259	ses-1	gordon333dil	lh	L_None_3	30	18	40	1.740	1.125	0.203	0.088	2	0.1	4	3	10.3653	8.3461	-0.3194	23.3882	23.7076	1.2419
sub-20259	ses-1	gordon333dil	lh	L_None_4	959	697	2789	3.727	0.632	0.111	0.023	11	1.0	5	4	32.7639	8.7001	2.5600	54.9084	52.3483	3.7659
sub-20259	ses-1	gordon333dil	lh	L_None_5	400	242	845	2.638	0.600	0.107	0.033	10	0.4	6	5	27.2493	9.4069	-1.0678	48.7069	49.7747	2.8967
sub-20259	ses-1	gordon333dil	lh	L_None_6	79	49	199	3.331	0.774	0.136	0.045	1	0.1	7	6	14.4758	6.6880	1.6885	32.1072	30.4187	2.1644
sub-20259	ses-1	gordon333dil	lh	L_None_7	366	264	893	3.399	0.609	0.136	0.025	4	0.5	8	7	31.3940	7.0801	9.9027	44.7778	34.8751	4.4341
sub-20259	ses-1	gordon333dil	lh	L_None_8	940	660	1942	3.062	0.590	0.113	0.024	8	1.0	9	8	32.5296	9.5228	-18.1146	51.8209	69.9355	3.4160
sub-20259	ses-1	gordon333dil	lh	L_None_9	393	288	1088	3.845	0.657	0.128	0.029	4	0.5	10	9	37.3388	10.8439	9.3346	59.8328	50.4982	3.4433
sub-20259	ses-1	gordon333dil	lh	L_None_10	442	319	1222	3.640	0.650	0.104	0.019	2	0.4	11	10	40.6026	7.5954	11.6522	56.4178	44.7656	5.3457
sub-20259	ses-1	gordon333dil	lh	L_None_11	831	577	1482	2.626	0.529	0.124	0.032	11	1.1	12	11	27.7316	9.2594	2.5365	45.6262	43.0896	2.9950
sub-20259	ses-1	gordon333dil	lh	L_None_12	377	259	761	2.462	0.650	0.141	0.034	11	0.5	13	12	25.5544	10.8689	-6.4621	47.5896	54.0517	2.3512
sub-20259	ses-1	gordon333dil	lh	L_None_13	444	313	956	2.433	0.869	0.153	0.047	20	1.0	14	13	20.4499	11.4797	-36.1450	43.1227	79.2677	1.7814
sub-20259	ses-1	gordon333dil	lh	L_None_14	1661	1115	3925	3.226	0.549	0.115	0.023	18	1.6	15	14	31.6538	8.5950	-0.0890	51.2023	51.2913	3.6828
sub-20259	ses-1	gordon333dil	lh	L_None_15	1315	973	4239	3.565	0.687	0.120	0.023	16	1.3	16	15	32.6353	7.1108	-0.8022	50.4649	51.2670	4.5895
