participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-23676	ses-1	gordon333dil	lh	???	9233	5540	1941	0.334	0.935	0.074	0.018	54	6.3	1	0	2.1599	8.6136	-80.4124	52.1890	132.6014	0.2508
sub-23676	ses-1	gordon333dil	lh	L_None_1	353	233	965	3.439	1.086	0.084	0.023	2	0.3	2	1	25.7920	11.0176	-5.1455	43.4634	48.6089	2.3410
sub-23676	ses-1	gordon333dil	lh	L_None_2	37	19	57	2.169	0.484	0.100	0.032	0	0.0	3	2	20.6906	2.8723	15.4852	27.4058	11.9205	7.2036
sub-23676	ses-1	gordon333dil	lh	L_None_3	37	17	54	2.129	0.630	0.108	0.019	0	0.0	4	3	16.6942	3.6088	0.0000	21.4772	21.4772	4.6260
sub-23676	ses-1	gordon333dil	lh	L_None_4	771	526	2028	3.402	0.537	0.088	0.013	6	0.5	5	4	33.9793	6.0381	-1.0543	44.5790	45.6334	5.6274
sub-23676	ses-1	gordon333dil	lh	L_None_5	454	309	556	2.001	0.375	0.104	0.016	2	0.3	6	5	35.2342	3.3750	21.1611	41.7174	20.5563	10.4398
sub-23676	ses-1	gordon333dil	lh	L_None_6	61	40	140	2.829	0.380	0.142	0.046	1	0.1	7	6	16.8835	6.5894	3.2151	27.8174	24.6023	2.5622
sub-23676	ses-1	gordon333dil	lh	L_None_7	396	266	726	2.860	0.562	0.109	0.017	3	0.3	8	7	33.3248	4.2564	18.7181	41.1260	22.4079	7.8294
sub-23676	ses-1	gordon333dil	lh	L_None_8	984	685	1822	2.694	0.383	0.113	0.021	10	0.8	9	8	32.7589	7.0636	2.7885	46.5095	43.7210	4.6377
sub-23676	ses-1	gordon333dil	lh	L_None_9	476	363	1381	3.119	0.536	0.149	0.030	9	0.7	10	9	30.5756	9.4942	-1.7182	50.8500	52.5682	3.2205
sub-23676	ses-1	gordon333dil	lh	L_None_10	507	363	1192	3.123	0.475	0.117	0.028	6	0.5	11	10	35.3070	8.0818	-2.2299	47.2720	49.5019	4.3687
sub-23676	ses-1	gordon333dil	lh	L_None_11	905	609	1648	2.683	0.409	0.109	0.022	11	0.8	12	11	28.3153	9.1753	-0.2048	42.1786	42.3834	3.0860
sub-23676	ses-1	gordon333dil	lh	L_None_12	381	281	772	2.368	0.471	0.137	0.024	8	0.4	13	12	25.8311	11.7847	-15.9909	44.6375	60.6284	2.1919
sub-23676	ses-1	gordon333dil	lh	L_None_13	417	275	935	2.663	0.631	0.123	0.030	8	0.5	14	13	27.9203	11.9993	-3.9807	47.3150	51.2958	2.3268
sub-23676	ses-1	gordon333dil	lh	L_None_14	1196	811	2925	3.196	0.540	0.113	0.018	12	0.9	15	14	31.9334	5.9780	6.4345	43.3806	36.9461	5.3418
sub-23676	ses-1	gordon333dil	lh	L_None_15	891	639	2432	3.195	0.505	0.128	0.027	13	0.9	16	15	31.6750	6.4973	-1.1264	44.4061	45.5325	4.8751
sub-23676	ses-1	gordon333dil	lh	L_None_16	800	528	1635	2.813	0.595	0.095	0.011	6	0.4	17	16	32.8825	3.9742	-6.4057	39.9460	46.3517	8.2739
sub-23676	ses-1	gordon333dil	lh	L_None_17	699	459	2204	3.538	0.590	0.116	0.021	8	0.6	18	17	27.9598	5.3404	4.4130	40.5274	36.1144	5.2355
sub-23676	ses-1	gordon333dil	lh	L_None_18	1104	713	1868	3.018	0.471	0.094	0.011	6	0.5	19	18	35.6458	3.9036	19.6993	43.1059	23.4067	9.1316
sub-23676	ses-1	gordon333dil	lh	L_None_19	741	476	1616	3.040	1.543	0.107	0.025	10	0.9	20	19	23.1795	11.8369	0.0000	40.2477	40.2477	1.9582
sub-23676	ses-1	gordon333dil	lh	L_None_20	239	141	516	2.796	0.641	0.091	0.015	9	0.2	21	20	23.1515	5.8119	-4.7977	33.3777	38.1754	3.9835
sub-23676	ses-1	gordon333dil	lh	L_None_21	562	343	1360	3.122	0.551	0.079	0.011	4	0.3	22	21	32.7934	5.8294	14.0073	42.9458	28.9384	5.6255
sub-23676	ses-1	gordon333dil	lh	L_Default_1	2960	1949	6132	2.845	0.451	0.111	0.019	34	2.2	23	48	28.6745	6.5339	-0.7182	41.6714	42.3896	4.3886
sub-23676	ses-1	gordon333dil	lh	L_Default_2	690	460	1785	3.363	0.235	0.134	0.025	8	0.7	24	49	32.3019	5.7589	18.2910	44.3185	26.0275	5.6090
sub-23676	ses-1	gordon333dil	lh	L_Default_3	4373	2926	8159	2.681	0.367	0.108	0.017	43	3.2	25	50	30.3521	5.5065	4.2915	43.9395	39.6480	5.5120
