participant_id	session_id	name	nvoxels	volume_mm3	normmean	normstddev	normmin	normmax	normrange
sub-20139	ses-2	left_lateral_ventricle	6301.0	6566.3	26.3796	13.7424	2.0	81.0	79.0
sub-20139	ses-2	left_inf_lat_vent	340.0	405.7	44.5735	11.5895	17.0	76.0	59.0
sub-20139	ses-2	left_cerebellum_white_matter	14706.0	14898.4	83.4463	6.2588	14.0	98.0	84.0
sub-20139	ses-2	left_cerebellum_cortex	60475.0	60725.8	63.3993	7.317	14.0	91.0	77.0
sub-20139	ses-2	left_thalamus	9151.0	8750.2	86.1088	8.7685	15.0	105.0	90.0
sub-20139	ses-2	left_caudate	3856.0	3851.3	75.1074	7.352	38.0	99.0	61.0
sub-20139	ses-2	left_putamen	6393.0	6391.7	84.0128	5.4402	52.0	102.0	50.0
sub-20139	ses-2	left_pallidum	2410.0	2378.0	97.0896	3.5164	74.0	110.0	36.0
sub-20139	ses-2	third_ventricle	885.0	957.3	33.2068	13.2265	11.0	73.0	62.0
sub-20139	ses-2	fourth_ventricle	1642.0	1765.0	26.4896	11.056	10.0	61.0	51.0
sub-20139	ses-2	brain_stem	22624.0	22650.6	84.2407	8.5888	25.0	104.0	79.0
sub-20139	ses-2	left_hippocampus	4577.0	4429.3	66.1081	7.5998	23.0	99.0	76.0
sub-20139	ses-2	left_amygdala	1802.0	1864.3	69.2281	5.3316	38.0	87.0	49.0
sub-20139	ses-2	csf	1083.0	1102.4	42.0674	12.202	13.0	73.0	60.0
sub-20139	ses-2	left_accumbens_area	555.0	576.2	73.9459	4.3903	49.0	89.0	40.0
sub-20139	ses-2	left_ventraldc	4545.0	4412.2	90.8845	9.9256	31.0	108.0	77.0
sub-20139	ses-2	left_vessel	3.0	7.2	59.3333	1.5275	58.0	61.0	3.0
sub-20139	ses-2	left_choroid_plexus	668.0	631.5	48.274	11.8575	24.0	83.0	59.0
sub-20139	ses-2	right_lateral_ventricle	5267.0	5469.3	27.7648	14.3594	1.0	85.0	84.0
sub-20139	ses-2	right_inf_lat_vent	267.0	333.7	45.4569	10.2367	21.0	74.0	53.0
sub-20139	ses-2	right_cerebellum_white_matter	13778.0	14053.3	82.4636	5.8868	33.0	98.0	65.0
sub-20139	ses-2	right_cerebellum_cortex	60831.0	61171.3	62.2402	7.5331	21.0	87.0	66.0
sub-20139	ses-2	right_thalamus	8769.0	8440.1	85.401	8.6672	29.0	103.0	74.0
