participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20139	ses-2	PALS_B12_Brodmann	lh	???	8246	5411	16020	2.967	0.894	0.100	0.017	62	5.7	1	0	27.6554	9.0747	-6.1261	46.2837	52.4099	3.0475
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.8	3548	2364	7912	3.014	0.418	0.104	0.015	30	2.2	2	2	33.1205	5.3193	12.0522	49.6118	37.5596	6.2264
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.6	7526	4975	15720	2.960	0.404	0.107	0.019	63	5.8	3	3	29.9570	5.6755	0.1783	43.6148	43.4364	5.2783
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.4	8215	5093	15527	2.830	0.573	0.101	0.020	60	6.9	4	4	22.9063	6.7487	0.5105	42.3739	41.8634	3.3942
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.9	5387	3747	11373	2.771	0.488	0.119	0.022	61	4.9	5	5	32.4021	6.6733	2.4226	46.9515	44.5289	4.8555
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.3	1941	1282	1995	1.836	0.501	0.101	0.016	11	1.3	6	7	22.8913	4.4413	7.8880	35.1806	27.2926	5.1543
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.1	2653	1653	3754	1.996	0.481	0.106	0.017	24	2.0	7	8	21.4968	5.2365	1.6787	35.8359	34.1572	4.1052
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.5	1894	1354	3816	2.628	0.373	0.127	0.025	25	1.9	8	9	29.5105	6.2522	8.4534	41.0819	32.6285	4.7200
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.7	8365	5846	15624	2.580	0.381	0.119	0.021	93	7.3	9	10	29.1698	5.8707	-0.9654	43.8208	44.7862	4.9688
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.2	4551	2955	7468	2.527	0.440	0.105	0.018	39	3.4	10	11	29.0234	5.9486	9.0707	43.3813	34.3106	4.8790
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.31	2634	1779	4708	2.667	0.409	0.115	0.023	24	2.5	11	12	29.6573	7.0450	-2.6567	46.8176	49.4743	4.2097
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.40	5505	3735	11661	2.817	0.374	0.113	0.020	57	4.8	12	14	31.6313	6.0454	-2.0589	45.4925	47.5514	5.2323
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.44	2250	1471	4198	2.823	0.347	0.097	0.016	16	1.5	13	15	32.4581	5.4436	9.6643	43.8081	34.1438	5.9626
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.45	1353	908	2820	2.698	0.305	0.101	0.017	15	0.9	14	16	30.0870	6.5900	9.9514	41.4102	31.4588	4.5655
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.23	1121	790	2427	2.779	0.744	0.131	0.024	16	1.2	15	18	26.1210	7.7663	-5.6631	42.4471	48.1102	3.3634
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.39	5332	3642	9217	2.614	0.325	0.109	0.019	52	4.3	16	19	30.2346	6.1568	-0.7436	42.1190	42.8626	4.9107
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.43	1038	693	2252	3.079	0.396	0.120	0.023	11	1.0	17	20	30.1057	6.2659	11.3270	43.4737	32.1467	4.8047
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.19	11213	7505	19150	2.531	0.434	0.116	0.021	114	10.1	18	24	25.9648	5.5285	3.1559	40.6140	37.4582	4.6965
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.47	853	587	1613	2.545	0.297	0.108	0.019	9	0.6	19	26	30.6328	6.4594	6.0895	42.0451	35.9556	4.7424
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.41	855	579	1557	2.993	0.355	0.117	0.019	8	0.7	20	27	27.9165	4.7925	8.8057	38.2310	29.4253	5.8250
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.30	349	236	643	2.803	0.451	0.123	0.021	3	0.4	21	28	28.1450	4.9764	11.2273	36.2205	24.9933	5.6557
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.22	9640	6257	20399	2.973	0.434	0.098	0.016	83	6.4	22	29	31.0411	6.2004	-1.9986	46.7523	48.7509	5.0063
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.42	1457	952	2209	2.618	0.350	0.098	0.017	8	1.0	23	30	27.1525	6.9377	8.3849	41.1839	32.7990	3.9138
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.21	3267	2183	7133	2.975	0.554	0.110	0.020	38	2.7	24	32	32.1213	7.0729	-51.2313	45.6885	96.9198	4.5414
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.38	2169	1465	6853	3.739	0.589	0.107	0.022	23	1.7	25	33	30.5306	7.8184	0.0000	48.1681	48.1681	3.9049
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.37	5811	3873	11242	2.738	0.433	0.111	0.021	66	4.8	26	35	28.1545	6.0147	-2.8598	43.2306	46.0904	4.6809
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.20	4961	3304	10765	3.083	0.645	0.092	0.014	37	2.8	27	38	31.0329	7.0496	-17.2182	45.8361	63.0543	4.4021
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.32	2776	1889	5059	2.800	0.464	0.110	0.020	30	2.1	28	41	32.9988	6.9714	-8.7080	52.4772	61.1852	4.7335
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.24	3801	2548	7376	2.719	0.533	0.101	0.017	37	2.8	29	42	31.5455	6.9109	-8.9558	45.7513	54.7071	4.5646
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.10	5283	3746	10867	2.643	0.464	0.129	0.026	75	5.3	30	43	30.6920	7.2222	-5.5665	45.8380	51.4045	4.2497
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.25	523	332	1118	3.273	0.636	0.120	0.031	6	0.6	31	44	27.5819	8.9222	-3.5396	43.5216	47.0612	3.0914
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.11	6321	4394	13331	2.733	0.594	0.123	0.025	96	6.5	32	45	30.0791	9.1752	-22.8855	62.3578	85.2432	3.2783
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.46	4792	3255	9225	2.639	0.409	0.110	0.018	50	3.8	33	46	32.0030	6.9072	-7.2481	43.9689	51.2171	4.6333
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.17	4375	2916	4911	1.804	0.499	0.127	0.028	46	5.6	34	47	17.4947	5.5135	-0.5321	32.9459	33.4780	3.1731
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.18	8210	5502	10542	1.936	0.502	0.134	0.028	96	10.1	35	48	20.8834	5.4268	-2.0242	39.5580	41.5822	3.8482
sub-20139	ses-2	PALS_B12_Brodmann	lh	Brodmann.27	237	155	189	1.107	1.282	0.139	0.032	6	0.2	36	49	7.6645	9.2397	0.0000	28.8950	28.8950	0.8295
