participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	FreeSurfer_Defined_Medial_Wall	8712	5355	1446	0.276	0.779	0.079	0.018	52	6.5	1	0	2.1834	8.2601	-76.8727	61.4120	138.2847	0.2643
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_1	24601	16371	29203	1.910	0.678	0.121	0.024	279	24.9	2	1	22.5032	6.8950	-83.7567	44.7692	128.5259	3.2637
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_2	18048	11584	26717	2.328	0.718	0.107	0.018	163	14.3	3	2	24.5620	5.5581	-6.0421	40.7618	46.8039	4.4191
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_3	11806	7882	16452	2.276	0.573	0.111	0.019	116	9.3	4	3	28.9586	5.9211	-5.6404	46.2186	51.8591	4.8908
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_4	11068	7416	18705	2.695	0.679	0.110	0.019	106	9.2	5	4	29.0347	6.9435	-14.9190	42.4856	57.4045	4.1816
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_5	9263	6396	17376	2.626	0.790	0.120	0.025	141	9.3	6	5	26.4810	8.8828	-9.0883	53.4547	62.5429	2.9812
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_6	13493	9137	22313	2.500	0.579	0.112	0.020	141	11.4	7	6	30.0409	6.7927	-18.3664	48.0040	66.3704	4.4226
sub-20721	ses-3	Yeo2011_7Networks_N1000	lh	7Networks_7	29836	20458	52774	2.548	0.639	0.117	0.022	357	26.8	8	7	29.2596	7.1361	-9.6068	52.5631	62.1699	4.1002
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	FreeSurfer_Defined_Medial_Wall	8955	5510	1803	0.337	0.877	0.076	0.016	41	6.1	1	0	2.4600	8.6546	-64.8316	48.8805	113.7121	0.2842
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_1	25594	17174	31866	2.001	0.722	0.124	0.026	316	28.3	2	1	22.3272	6.6270	-62.2120	61.1012	123.3132	3.3691
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_2	17083	11166	24917	2.296	0.685	0.106	0.017	149	12.5	3	2	25.1998	5.7308	0.5403	42.2368	41.6965	4.3973
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_3	12123	8168	17099	2.247	0.608	0.116	0.021	142	10.7	4	3	27.9539	6.2462	-7.9332	41.8405	49.7737	4.4753
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_4	11954	8125	21067	2.655	0.662	0.109	0.019	124	9.6	5	4	28.8905	6.6511	-8.0291	45.9958	54.0250	4.3437
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_5	8982	6175	18826	2.834	0.747	0.121	0.027	143	8.8	6	5	26.9768	9.3081	-18.8733	52.3683	71.2416	2.8982
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_6	18368	12752	28281	2.332	0.576	0.118	0.022	225	17.3	7	6	29.5511	6.8644	-11.2743	47.6496	58.9239	4.3050
sub-20721	ses-3	Yeo2011_7Networks_N1000	rh	7Networks_7	22317	15414	40891	2.624	0.640	0.116	0.021	263	18.7	8	7	30.1035	6.9485	-15.5357	47.5728	63.1084	4.3324
