participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_frontomargin	1302	955	2951	2.865	0.507	0.127	0.025	19	1.5	2	1	32.9168	7.8870	-1.9389	49.0301	50.9691	4.1736
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_occipital_inf	1619	1063	3302	2.688	0.643	0.131	0.025	23	1.7	3	2	25.3771	6.5606	-4.1300	41.3194	45.4494	3.8681
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_paracentral	1505	927	2907	2.689	0.592	0.106	0.018	15	1.2	4	3	20.3789	5.2345	-0.8463	36.3174	37.1637	3.8932
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_subcentral	1464	996	3179	2.805	0.413	0.113	0.017	16	1.0	5	4	28.5245	6.4321	7.8509	42.7431	34.8922	4.4347
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_transv_frontopol	741	575	2141	2.973	0.358	0.149	0.029	14	0.9	6	5	29.3673	8.1204	-4.4211	43.3261	47.7473	3.6165
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_cingul-Ant	1799	1334	4217	2.970	0.506	0.118	0.025	23	2.0	7	6	31.7685	7.7588	-12.2792	55.9773	68.2564	4.0945
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_cingul-Mid-Ant	1207	787	2453	3.079	0.425	0.091	0.013	6	0.8	8	7	35.9485	4.2298	20.9748	47.8810	26.9062	8.4988
sub-21713	ses-2	aparc.a2009s	lh	G_and_S_cingul-Mid-Post	1311	878	2506	2.798	0.480	0.101	0.016	12	0.8	9	8	30.2301	7.1174	-14.0149	45.2022	59.2171	4.2474
sub-21713	ses-2	aparc.a2009s	lh	G_cingul-Post-dorsal	660	466	1880	3.160	0.597	0.127	0.025	9	0.7	10	9	26.1110	7.2065	7.1803	41.4551	34.2748	3.6232
sub-21713	ses-2	aparc.a2009s	lh	G_cingul-Post-ventral	327	226	769	2.796	0.868	0.105	0.021	3	0.2	11	10	23.4963	7.2779	7.3158	39.8427	32.5270	3.2284
sub-21713	ses-2	aparc.a2009s	lh	G_cuneus	2686	1813	3479	1.808	0.568	0.145	0.035	41	4.0	12	11	18.2979	6.5913	-4.4496	41.2529	45.7025	2.7761
sub-21713	ses-2	aparc.a2009s	lh	G_front_inf-Opercular	1299	912	3557	2.947	0.344	0.111	0.021	21	1.1	13	12	27.1428	8.6230	-3.3785	42.1030	45.4815	3.1477
sub-21713	ses-2	aparc.a2009s	lh	G_front_inf-Orbital	479	325	1413	3.136	0.304	0.109	0.024	7	0.4	14	13	29.5608	8.9939	-7.1500	47.8575	55.0076	3.2868
