participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21124	ses-1	AAL	lh	Precentral_L	5244	3334	10601	2.936	0.576	0.097	0.016	36	3.7	2	1	28.5103	7.0892	4.8639	48.1552	43.2913	4.0216
sub-21124	ses-1	AAL	lh	Frontal_Sup_L	5765	3927	11732	2.914	0.464	0.110	0.021	58	4.8	3	3	35.5957	7.5601	-3.9199	51.8065	55.7263	4.7084
sub-21124	ses-1	AAL	lh	Frontal_Sup_Orb_L	1686	1176	3619	3.097	0.684	0.112	0.020	15	1.4	4	5	36.9292	9.5963	-12.0502	55.4034	67.4536	3.8483
sub-21124	ses-1	AAL	lh	Frontal_Mid_L	8657	5877	18993	2.923	0.456	0.116	0.021	97	7.5	5	7	34.5172	7.3550	-14.2667	48.7106	62.9773	4.6930
sub-21124	ses-1	AAL	lh	Frontal_Mid_Orb_L	1108	809	2526	2.879	0.475	0.126	0.023	19	0.9	6	9	35.7996	9.3922	-22.1371	60.6883	82.8255	3.8116
sub-21124	ses-1	AAL	lh	Frontal_Inf_Oper_L	1362	892	2959	3.230	0.416	0.100	0.018	11	1.0	7	11	34.7500	6.8768	11.0606	45.5487	34.4881	5.0533
sub-21124	ses-1	AAL	lh	Frontal_Inf_Tri_L	4325	2851	9319	3.005	0.415	0.093	0.014	33	2.6	8	13	35.5325	6.6666	-3.7384	50.1860	53.9244	5.3300
sub-21124	ses-1	AAL	lh	Frontal_Inf_Orb_L	1902	1309	4525	3.029	0.494	0.116	0.026	22	2.0	9	15	31.3832	8.8341	-4.3486	56.9755	61.3240	3.5525
sub-21124	ses-1	AAL	lh	Rolandic_Oper_L	1749	1199	3790	3.068	0.383	0.117	0.020	18	1.4	10	17	32.1463	7.4293	-0.3124	47.6796	47.9920	4.3269
sub-21124	ses-1	AAL	lh	Supp_Motor_Area_L	3911	2605	9188	3.199	0.516	0.105	0.023	33	3.4	11	19	32.2437	6.9549	-33.9249	47.9503	81.8753	4.6361
sub-21124	ses-1	AAL	lh	Olfactory_L	342	235	782	3.504	0.676	0.107	0.031	3	0.3	12	21	29.9041	10.9948	1.3110	45.0429	43.7319	2.7198
sub-21124	ses-1	AAL	lh	Olfactory_R	8	6	23	4.262	0.140	0.043	0.015	0	0.0	13	22	32.0557	9.8746	17.5807	44.2792	26.6986	3.2463
sub-21124	ses-1	AAL	lh	Frontal_Sup_Medial_L	4794	3332	12481	3.314	0.554	0.119	0.022	51	4.3	14	23	34.7615	7.7254	-11.2556	52.0045	63.2602	4.4996
sub-21124	ses-1	AAL	lh	Frontal_Med_Orb_L	1087	806	2216	2.625	0.397	0.127	0.025	18	1.3	15	25	34.3793	9.5270	3.6304	49.9009	46.2705	3.6086
sub-21124	ses-1	AAL	lh	Frontal_Med_Orb_R	7	4	13	3.457	0.178	0.116	0.030	0	0.0	16	26	41.0568	0.7811	40.2627	42.4476	2.1849	52.5639
sub-21124	ses-1	AAL	lh	Rectus_L	1853	1255	3160	2.390	0.555	0.115	0.025	39	1.8	17	27	30.4051	11.6161	-20.7456	48.5337	69.2793	2.6175
sub-21124	ses-1	AAL	lh	Rectus_R	75	47	166	2.884	0.302	0.083	0.007	0	0.0	18	28	39.2501	2.8272	31.4867	44.8296	13.3429	13.8833
sub-21124	ses-1	AAL	lh	Insula_L	4112	2685	9264	3.466	0.573	0.094	0.016	26	2.8	19	29	32.1175	7.0435	-20.4531	52.7358	73.1889	4.5599
sub-21124	ses-1	AAL	lh	Cingulum_Ant_L	2645	1789	5554	2.955	0.620	0.114	0.019	27	2.1	20	31	35.6307	7.1549	-11.8020	50.3526	62.1546	4.9799
sub-21124	ses-1	AAL	lh	Cingulum_Ant_R	2	1	6	3.177	0.021	0.177	0.023	0	0.0	21	32	28.1149	2.0203	26.6863	29.5435	2.8572	13.9160
sub-21124	ses-1	AAL	lh	Cingulum_Mid_L	3834	2606	7050	2.794	0.573	0.107	0.018	35	2.9	22	33	34.2367	7.2367	4.5514	55.0226	50.4712	4.7310
sub-21124	ses-1	AAL	lh	Cingulum_Mid_R	455	309	1254	3.232	0.654	0.097	0.016	3	0.3	23	34	34.8663	5.6656	19.2756	51.1869	31.9113	6.1541
sub-21124	ses-1	AAL	lh	Cingulum_Post_L	589	403	991	2.368	0.891	0.118	0.019	7	0.5	24	35	29.1424	8.5280	8.8179	43.0052	34.1873	3.4173
