onset	duration	trial_type	results	response_time	score
24.8	0.8	INSTRUCTION	NR	1.9336	n/a
25.6	0.8	INSTRUCTION	NR	1.1336	n/a
26.4	0.8	INSTRUCTION	NR	0.3336	n/a
27.2	0.8	INSTRUCTION	NR	n/a	n/a
28.0	0.8	INSTRUCTION	NR	n/a	n/a
28.8	0.8	INSTRUCTION	NR	n/a	n/a
29.6	0.8	INSTRUCTION	NR	n/a	n/a
30.4	0.8	INSTRUCTION	NR	2.3199	n/a
31.2	0.8	INSTRUCTION	NR	1.5199	n/a
32.0	0.8	INSTRUCTION	NR	0.7199	n/a
32.8	0.8	INSTRUCTION	NR	n/a	n/a
33.6	0.8	INSTRUCTION	NR	n/a	n/a
34.4	2.4	0BACK	NR	n/a	true_negative
36.8	2.4	0BACK	NR	0.8151	false_positive
39.2	2.4	0BACK	NR	n/a	true_negative
41.6	2.4	0BACK	Match	0.6355	true_positive
44.0	2.4	0BACK	NR	n/a	true_negative
46.4	2.4	0BACK	NR	n/a	true_negative
48.8	2.4	0BACK	Match	n/a	false_negative
51.2	2.4	0BACK	NR	n/a	true_negative
53.6	2.4	0BACK	NR	0.3177	false_positive
56.0	2.4	0BACK	Match	n/a	false_negative
58.4	2.4	0BACK	NR	0.6414	false_positive
60.8	2.4	0BACK	NR	n/a	true_negative
63.2	2.4	0BACK	Match	n/a	false_negative
65.6	2.4	0BACK	NR	n/a	true_negative
68.0	2.4	0BACK	NR	n/a	true_negative
70.4	2.4	0BACK	NR	n/a	true_negative
72.8	2.4	0BACK	NR	n/a	true_negative
75.2	2.4	0BACK	NR	0.9178	false_positive
77.6	2.4	0BACK	Match	n/a	false_negative
80.0	2.4	0BACK	NR	n/a	true_negative
82.4	0.8	INSTRUCTION	NR	n/a	n/a
83.2	0.8	INSTRUCTION	NR	n/a	n/a
84.0	0.8	INSTRUCTION	NR	n/a	n/a
84.8	0.8	INSTRUCTION	NR	n/a	n/a
85.6	0.8	INSTRUCTION	NR	n/a	n/a
86.4	0.8	INSTRUCTION	NR	n/a	n/a
87.2	0.8	INSTRUCTION	NR	n/a	n/a
88.0	0.8	INSTRUCTION	NR	n/a	n/a
88.8	0.8	INSTRUCTION	NR	n/a	n/a
89.6	0.8	INSTRUCTION	NR	n/a	n/a
90.4	0.8	INSTRUCTION	NR	n/a	n/a
91.2	0.8	INSTRUCTION	NR	n/a	n/a
92.0	2.4	2BACK	NR	n/a	true_negative
94.4	2.4	2BACK	NR	n/a	true_negative
96.8	2.4	2BACK	NR	n/a	true_negative
99.2	2.4	2BACK	NR	n/a	true_negative
101.6	2.4	2BACK	NR	n/a	true_negative
104.0	2.4	2BACK	Match	0.5805	true_positive
106.4	2.4	2BACK	NR	n/a	true_negative
108.8	2.4	2BACK	NR	n/a	true_negative
111.2	2.4	2BACK	NR	1.4261	false_positive
113.6	2.4	2BACK	Match	n/a	false_negative
116.0	2.4	2BACK	NR	n/a	true_negative
118.4	2.4	2BACK	Match	0.32680000000000003	true_positive
120.8	2.4	2BACK	NR	n/a	true_negative
123.2	2.4	2BACK	NR	n/a	true_negative
125.6	2.4	2BACK	Match	0.4791	true_positive
128.0	2.4	2BACK	NR	n/a	true_negative
130.4	2.4	2BACK	NR	n/a	true_negative
132.8	2.4	2BACK	NR	n/a	true_negative
135.2	2.4	2BACK	NR	n/a	true_negative
137.6	2.4	2BACK	Match	n/a	false_negative
140.0	0.8	INSTRUCTION	NR	1.3693	n/a
140.8	0.8	INSTRUCTION	NR	0.5692999999999999	n/a
141.6	0.8	INSTRUCTION	NR	n/a	n/a
142.4	0.8	INSTRUCTION	NR	n/a	n/a
143.2	0.8	INSTRUCTION	NR	n/a	n/a
144.0	0.8	INSTRUCTION	NR	n/a	n/a
144.8	0.8	INSTRUCTION	NR	n/a	n/a
145.6	0.8	INSTRUCTION	NR	n/a	n/a
146.4	0.8	INSTRUCTION	NR	n/a	n/a
147.2	0.8	INSTRUCTION	NR	n/a	n/a
148.0	0.8	INSTRUCTION	NR	n/a	n/a
148.8	0.8	INSTRUCTION	NR	n/a	n/a
149.6	2.4	2BACK	NR	n/a	true_negative
152.0	2.4	2BACK	NR	n/a	true_negative
154.4	2.4	2BACK	NR	n/a	true_negative
156.8	2.4	2BACK	Match	n/a	false_negative
159.2	2.4	2BACK	Match	n/a	false_negative
161.6	2.4	2BACK	NR	n/a	true_negative
164.0	2.4	2BACK	NR	n/a	true_negative
166.4	2.4	2BACK	NR	n/a	true_negative
168.8	2.4	2BACK	NR	0.6239	false_positive
171.2	2.4	2BACK	NR	1.0375999999999999	false_positive
173.6	2.4	2BACK	Match	n/a	false_negative
176.0	2.4	2BACK	NR	n/a	true_negative
178.4	2.4	2BACK	Match	0.7086	true_positive
180.8	2.4	2BACK	NR	n/a	true_negative
183.2	2.4	2BACK	NR	2.0773	false_positive
185.6	2.4	2BACK	NR	n/a	true_negative
188.0	2.4	2BACK	NR	n/a	true_negative
190.4	2.4	2BACK	NR	n/a	true_negative
192.8	2.4	2BACK	NR	0.665	false_positive
195.2	2.4	2BACK	Match	n/a	false_negative
197.6	0.8	INSTRUCTION	NR	1.3422	n/a
198.4	0.8	INSTRUCTION	NR	0.5422	n/a
199.2	0.8	INSTRUCTION	NR	n/a	n/a
200.0	0.8	INSTRUCTION	NR	n/a	n/a
200.8	0.8	INSTRUCTION	NR	n/a	n/a
201.6	0.8	INSTRUCTION	NR	n/a	n/a
