participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20923	ses-2	AAL	lh	Precentral_L	4857	3103	9976	2.940	0.522	0.091	0.014	29	3.1	2	1	26.8062	7.2804	7.9672	43.5596	35.5924	3.6820
sub-20923	ses-2	AAL	lh	Frontal_Sup_L	6059	4169	13377	3.065	0.447	0.109	0.020	58	5.2	3	3	32.8706	7.6628	-3.2145	46.5694	49.7838	4.2896
sub-20923	ses-2	AAL	lh	Frontal_Sup_Orb_L	1662	1207	3995	3.212	0.546	0.120	0.024	19	1.5	4	5	33.6762	8.2850	5.4739	51.6459	46.1720	4.0647
sub-20923	ses-2	AAL	lh	Frontal_Mid_L	8327	5726	18887	3.027	0.408	0.106	0.020	84	6.4	5	7	32.7828	7.6873	-11.8846	46.4444	58.3290	4.2645
sub-20923	ses-2	AAL	lh	Frontal_Mid_Orb_L	1205	829	2725	2.905	0.397	0.118	0.018	18	0.9	6	9	33.6490	7.7443	0.3496	46.9293	46.5797	4.3450
sub-20923	ses-2	AAL	lh	Frontal_Inf_Oper_L	1102	748	2755	3.120	0.358	0.101	0.020	10	0.8	7	11	30.1201	7.7198	-2.2839	43.9303	46.2142	3.9017
sub-20923	ses-2	AAL	lh	Frontal_Inf_Tri_L	4176	2799	8909	2.973	0.325	0.097	0.015	40	2.6	8	13	33.1348	6.9251	1.3943	47.7020	46.3076	4.7847
sub-20923	ses-2	AAL	lh	Frontal_Inf_Orb_L	1973	1349	5165	3.194	0.435	0.108	0.020	19	1.5	9	15	31.9214	7.3773	4.7994	45.7739	40.9745	4.3270
sub-20923	ses-2	AAL	lh	Rolandic_Oper_L	1753	1197	3852	3.109	0.465	0.113	0.020	19	1.5	10	17	28.8603	7.9546	-42.0008	44.6707	86.6715	3.6281
sub-20923	ses-2	AAL	lh	Supp_Motor_Area_L	3381	2308	8783	3.389	0.516	0.112	0.023	31	3.1	11	19	27.5674	7.2429	7.5320	45.2919	37.7599	3.8061
sub-20923	ses-2	AAL	lh	Olfactory_L	355	238	682	3.347	0.635	0.118	0.028	4	0.3	12	21	27.3398	7.4972	4.2942	41.1675	36.8733	3.6467
sub-20923	ses-2	AAL	lh	Olfactory_R	8	4	13	2.943	0.198	0.090	0.023	0	0.0	13	22	23.0104	3.2193	18.9670	28.0144	9.0474	7.1476
sub-20923	ses-2	AAL	lh	Frontal_Sup_Medial_L	4247	3080	11805	3.402	0.635	0.122	0.025	54	4.0	14	23	31.1298	8.6681	-11.0478	47.6007	58.6485	3.5913
sub-20923	ses-2	AAL	lh	Frontal_Med_Orb_L	1089	761	2280	2.840	0.436	0.114	0.019	12	0.9	15	25	35.6802	6.7587	4.6659	49.4494	44.7835	5.2792
sub-20923	ses-2	AAL	lh	Frontal_Med_Orb_R	8	7	15	1.987	0.074	0.075	0.010	0	0.0	16	26	35.9455	1.7370	33.7787	38.8323	5.0536	20.6942
sub-20923	ses-2	AAL	lh	Rectus_L	1584	1086	3430	2.841	0.571	0.124	0.022	37	1.6	17	27	29.1022	12.0512	-30.2236	52.2475	82.4711	2.4149
sub-20923	ses-2	AAL	lh	Rectus_R	63	41	165	3.439	0.240	0.107	0.010	1	0.0	18	28	38.3436	8.4720	26.2634	53.0922	26.8287	4.5259
sub-20923	ses-2	AAL	lh	Insula_L	4203	2774	8988	3.375	0.517	0.093	0.016	31	2.9	19	29	29.8611	7.5615	-15.6480	47.2054	62.8534	3.9491
sub-20923	ses-2	AAL	lh	Cingulum_Ant_L	2851	2030	6198	2.938	0.532	0.122	0.021	30	2.5	20	31	32.4666	7.1372	-1.9704	47.8246	49.7950	4.5489
sub-20923	ses-2	AAL	lh	Cingulum_Ant_R	1	1	3	2.763	0.000	0.305	0.051	0	0.0	21	32	22.7973	0.0000	22.7973	22.7973	0.0000	inf
sub-20923	ses-2	AAL	lh	Cingulum_Mid_L	3715	2557	7119	2.953	0.560	0.112	0.020	36	3.3	22	33	31.6825	7.0607	-9.3603	49.6242	58.9845	4.4872
sub-20923	ses-2	AAL	lh	Cingulum_Mid_R	541	349	1487	3.375	0.608	0.095	0.019	4	0.4	23	34	30.2480	5.6485	2.9473	43.5980	40.6507	5.3551
sub-20923	ses-2	AAL	lh	Cingulum_Post_L	505	348	1079	3.005	0.823	0.117	0.023	5	0.4	24	35	27.4891	8.2235	0.0000	41.4718	41.4718	3.3428
sub-20923	ses-2	AAL	lh	Cingulum_Post_R	13	9	30	3.571	0.319	0.141	0.041	0	0.0	25	36	32.3482	1.7189	29.7103	35.1899	5.4797	18.8187
sub-20923	ses-2	AAL	lh	Hippocampus_L	25	18	36	2.798	0.347	0.107	0.019	0	0.0	26	37	33.3109	7.0697	17.2766	42.2467	24.9700	4.7118
sub-20923	ses-2	AAL	lh	ParaHippocampal_L	1715	1186	3915	3.185	0.755	0.112	0.027	21	1.7	27	39	24.7698	7.7442	-1.1637	40.2358	41.3995	3.1985
sub-20923	ses-2	AAL	lh	Amygdala_L	46	18	85	3.250	0.504	0.112	0.057	1	0.0	28	41	7.7255	6.3623	-9.3057	17.0211	26.3267	1.2143
sub-20923	ses-2	AAL	lh	Calcarine_L	5648	4127	8216	2.176	0.615	0.134	0.029	65	7.7	29	43	19.7710	6.6716	-14.8996	39.5510	54.4506	2.9635
sub-20923	ses-2	AAL	lh	Calcarine_R	28	20	47	2.187	0.835	0.125	0.031	0	0.0	30	44	17.1362	6.5705	6.6848	36.0305	29.3457	2.6081
sub-20923	ses-2	AAL	lh	Cuneus_L	2860	1906	4561	2.469	0.553	0.119	0.024	31	2.9	31	45	25.8248	6.3758	-18.9668	38.7598	57.7266	4.0505
sub-20923	ses-2	AAL	lh	Lingual_L	5642	3886	9441	2.509	0.535	0.122	0.023	62	5.4	32	47	25.7290	7.0782	-13.8760	42.8749	56.7509	3.6349
sub-20923	ses-2	AAL	lh	Lingual_R	51	29	43	1.336	0.373	0.152	0.033	1	0.1	33	48	13.7963	3.3032	6.7924	20.7187	13.9263	4.1767
sub-20923	ses-2	AAL	lh	Occipital_Sup_L	1871	1211	2971	2.470	0.486	0.097	0.015	14	1.2	34	49	28.7772	5.8368	8.3273	41.1207	32.7934	4.9303
sub-20923	ses-2	AAL	lh	Occipital_Mid_L	6541	4467	11573	2.597	0.528	0.114	0.019	68	5.2	35	51	29.3042	7.1713	-7.1191	46.0360	53.1551	4.0863
sub-20923	ses-2	AAL	lh	Occipital_Inf_L	1704	1152	3290	2.536	0.408	0.123	0.020	24	1.4	36	53	26.3525	7.0235	-10.2127	42.9023	53.1149	3.7521
sub-20923	ses-2	AAL	lh	Fusiform_L	3430	2362	7611	3.065	0.470	0.108	0.019	37	2.8	37	55	30.9989	6.9603	-1.3882	45.1352	46.5234	4.4537
sub-20923	ses-2	AAL	lh	Postcentral_L	5577	3656	11193	2.859	0.527	0.104	0.018	49	4.0	38	57	28.2208	6.7487	5.2792	45.6361	40.3568	4.1817
sub-20923	ses-2	AAL	lh	Parietal_Sup_L	2474	1697	5377	2.839	0.387	0.120	0.022	27	2.4	39	59	30.0362	6.1046	10.9108	44.6198	33.7090	4.9202
sub-20923	ses-2	AAL	lh	Parietal_Inf_L	3866	2683	8788	3.089	0.366	0.112	0.020	44	3.2	40	61	32.6223	6.9567	-19.7390	46.4588	66.1978	4.6894
sub-20923	ses-2	AAL	lh	SupraMarginal_L	2485	1694	5552	3.025	0.423	0.106	0.017	28	1.8	41	63	31.6815	7.5324	-4.8379	44.2303	49.0682	4.2061
sub-20923	ses-2	AAL	lh	Angular_L	2440	1701	5240	2.913	0.402	0.099	0.016	23	1.5	42	65	32.4173	7.0095	-7.1822	42.8882	50.0704	4.6247
sub-20923	ses-2	AAL	lh	Precuneus_L	5688	3883	12355	2.932	0.501	0.108	0.020	56	4.4	43	67	29.5906	6.7629	-52.1831	42.7427	94.9258	4.3754
sub-20923	ses-2	AAL	lh	Precuneus_R	44	31	115	2.839	0.336	0.143	0.023	1	0.0	44	68	21.0206	3.9236	10.5010	28.0177	17.5167	5.3574
