participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21154	ses-2	aparc.DKTatlas	lh	caudalanteriorcingulate	1870	1287	3479	2.587	0.814	0.123	0.023	26	1.7	2	2	32.5851	9.0664	-11.7264	56.5554	68.2818	3.5940
sub-21154	ses-2	aparc.DKTatlas	lh	caudalmiddlefrontal	3580	2465	7653	2.926	0.465	0.107	0.019	34	2.9	3	3	31.7057	6.9200	-0.9530	49.3383	50.2913	4.5817
sub-21154	ses-2	aparc.DKTatlas	lh	cuneus	2703	1808	3976	2.206	0.580	0.121	0.024	29	2.8	4	5	22.2754	6.7362	-6.8823	37.9563	44.8386	3.3068
sub-21154	ses-2	aparc.DKTatlas	lh	entorhinal	573	380	1555	3.422	0.777	0.105	0.025	5	0.5	5	6	23.6330	6.9091	-3.7248	42.7717	46.4965	3.4206
sub-21154	ses-2	aparc.DKTatlas	lh	fusiform	5059	3341	11057	3.054	0.554	0.110	0.021	55	4.0	6	7	28.6052	6.4917	-1.9759	46.8496	48.8255	4.4064
sub-21154	ses-2	aparc.DKTatlas	lh	inferiorparietal	6600	4633	14823	2.949	0.458	0.107	0.019	72	5.3	7	8	30.7180	7.3635	-8.7376	47.8248	56.5624	4.1717
sub-21154	ses-2	aparc.DKTatlas	lh	inferiortemporal	4501	3040	10770	3.156	0.604	0.102	0.019	43	3.2	8	9	31.1169	6.4312	-2.5911	46.3925	48.9836	4.8384
sub-21154	ses-2	aparc.DKTatlas	lh	isthmuscingulate	1576	1039	2931	2.507	0.858	0.111	0.024	27	1.5	9	10	27.7005	9.3866	-43.5214	56.0709	99.5923	2.9511
sub-21154	ses-2	aparc.DKTatlas	lh	lateraloccipital	7224	4873	11780	2.364	0.552	0.121	0.022	82	6.7	10	11	25.3164	6.6157	-12.7607	41.2853	54.0460	3.8267
sub-21154	ses-2	aparc.DKTatlas	lh	lateralorbitofrontal	4069	2905	9622	3.157	0.656	0.121	0.025	58	4.4	11	12	29.4035	10.8694	-7.5879	52.4904	60.0783	2.7052
sub-21154	ses-2	aparc.DKTatlas	lh	lingual	3727	2637	5408	2.146	0.675	0.129	0.028	43	4.7	12	13	21.0389	6.7774	-6.0730	35.1337	41.2067	3.1043
sub-21154	ses-2	aparc.DKTatlas	lh	medialorbitofrontal	2180	1639	4835	2.771	0.631	0.137	0.031	40	3.2	13	14	26.5510	11.5639	-21.8981	47.4582	69.3562	2.2960
sub-21154	ses-2	aparc.DKTatlas	lh	middletemporal	6352	4294	15146	3.183	0.577	0.104	0.017	66	4.5	14	15	31.4403	7.1115	-0.9010	46.1457	47.0466	4.4210
sub-21154	ses-2	aparc.DKTatlas	lh	parahippocampal	1141	703	2449	3.190	0.771	0.078	0.013	6	0.5	15	16	28.5153	6.0531	2.3123	43.7142	41.4019	4.7108
sub-21154	ses-2	aparc.DKTatlas	lh	paracentral	2479	1605	4788	2.797	0.481	0.103	0.018	20	1.9	16	17	26.3107	6.7310	7.0097	44.0459	37.0362	3.9089
sub-21154	ses-2	aparc.DKTatlas	lh	parsopercularis	2158	1462	5052	3.049	0.406	0.098	0.020	22	1.7	17	18	32.1480	7.6337	-3.1742	48.6978	51.8720	4.2113
sub-21154	ses-2	aparc.DKTatlas	lh	parsorbitalis	929	643	2169	2.997	0.527	0.114	0.026	11	0.8	18	19	29.4242	7.3036	-3.4638	44.3405	47.8043	4.0287
sub-21154	ses-2	aparc.DKTatlas	lh	parstriangularis	2110	1422	4421	2.877	0.523	0.100	0.018	16	1.5	19	20	32.2491	6.4038	-1.7668	47.7512	49.5180	5.0360
sub-21154	ses-2	aparc.DKTatlas	lh	pericalcarine	1562	1080	1398	1.580	0.451	0.148	0.033	21	2.2	20	21	19.2290	6.2971	0.7530	36.9257	36.1727	3.0536
sub-21154	ses-2	aparc.DKTatlas	lh	postcentral	8132	5374	14575	2.534	0.619	0.110	0.020	85	6.8	21	22	26.6105	6.3251	3.7630	46.4840	42.7210	4.2071
sub-21154	ses-2	aparc.DKTatlas	lh	posteriorcingulate	2060	1388	3849	2.638	0.794	0.107	0.018	22	1.5	22	23	31.3634	8.2624	-1.1384	54.9206	56.0590	3.7959
sub-21154	ses-2	aparc.DKTatlas	lh	precentral	7305	4628	14300	2.902	0.454	0.099	0.018	55	5.4	23	24	26.8317	7.7482	-0.7979	48.6236	49.4215	3.4629
sub-21154	ses-2	aparc.DKTatlas	lh	precuneus	5482	3791	11560	2.975	0.544	0.121	0.022	62	5.4	24	25	29.9046	6.5696	0.2044	44.9239	44.7195	4.5519
sub-21154	ses-2	aparc.DKTatlas	lh	rostralanteriorcingulate	1604	1168	3511	2.869	0.854	0.119	0.023	20	1.5	25	26	28.6340	12.4418	-78.0237	54.9108	132.9346	2.3014
sub-21154	ses-2	aparc.DKTatlas	lh	rostralmiddlefrontal	5580	3934	12809	2.883	0.515	0.121	0.026	79	5.8	26	27	31.6854	8.0279	-9.3830	49.4933	58.8763	3.9469
sub-21154	ses-2	aparc.DKTatlas	lh	superiorfrontal	11118	7830	27719	3.168	0.547	0.121	0.025	127	11.4	27	28	33.3355	7.5933	-13.0414	55.1125	68.1540	4.3901
sub-21154	ses-2	aparc.DKTatlas	lh	superiorparietal	6621	4598	12408	2.608	0.408	0.112	0.020	74	5.3	28	29	28.7868	6.4767	-3.5728	44.5825	48.1553	4.4447
sub-21154	ses-2	aparc.DKTatlas	lh	superiortemporal	8213	5377	20051	3.375	0.591	0.100	0.016	72	5.5	29	30	30.3227	6.1458	-1.3615	45.2710	46.6325	4.9339
sub-21154	ses-2	aparc.DKTatlas	lh	supramarginal	5075	3465	10546	2.954	0.476	0.109	0.019	50	4.1	30	31	31.6614	6.8372	-0.9015	44.6166	45.5182	4.6307
sub-21154	ses-2	aparc.DKTatlas	lh	transversetemporal	792	534	1522	2.752	0.320	0.127	0.019	11	0.6	31	34	22.9611	5.1695	7.6415	35.1254	27.4839	4.4417
sub-21154	ses-2	aparc.DKTatlas	lh	insula	2730	1862	6521	3.506	0.718	0.104	0.022	24	2.2	32	35	25.4490	7.3210	-5.8535	39.4915	45.3451	3.4762
sub-21154	ses-2	aparc.DKTatlas	rh	caudalanteriorcingulate	1339	957	2480	2.388	0.828	0.123	0.022	20	1.4	2	2	30.2563	9.3176	-13.4025	53.2579	66.6604	3.2472
sub-21154	ses-2	aparc.DKTatlas	rh	caudalmiddlefrontal	2853	1901	6039	3.012	0.498	0.102	0.018	23	2.1	3	3	32.4660	6.3854	-8.6219	46.1337	54.7556	5.0844
sub-21154	ses-2	aparc.DKTatlas	rh	cuneus	2553	1654	3518	2.061	0.505	0.126	0.028	28	2.9	4	5	21.0470	6.2342	3.5608	34.4076	30.8467	3.3761
sub-21154	ses-2	aparc.DKTatlas	rh	entorhinal	547	352	1559	3.463	0.865	0.105	0.027	4	0.5	5	6	23.8816	8.5024	-7.6377	41.1685	48.8062	2.8088
sub-21154	ses-2	aparc.DKTatlas	rh	fusiform	4281	2843	9007	2.967	0.540	0.112	0.023	49	4.0	6	7	27.4697	8.0599	-84.8771	43.8183	128.6954	3.4082
sub-21154	ses-2	aparc.DKTatlas	rh	inferiorparietal	8020	5559	17307	2.916	0.479	0.112	0.020	94	7.0	7	8	30.8133	7.4549	-2.3668	47.8262	50.1930	4.1333
sub-21154	ses-2	aparc.DKTatlas	rh	inferiortemporal	5608	3810	13102	3.026	0.581	0.105	0.020	66	4.3	8	9	29.8792	7.3210	-2.3595	45.7854	48.1450	4.0813
sub-21154	ses-2	aparc.DKTatlas	rh	isthmuscingulate	1292	847	2362	2.474	0.901	0.103	0.021	13	1.0	9	10	26.7875	7.6609	-16.1208	48.1400	64.2608	3.4966
sub-21154	ses-2	aparc.DKTatlas	rh	lateraloccipital	7396	4939	12297	2.359	0.567	0.122	0.022	84	6.9	10	11	24.6855	6.5327	-1.9765	44.5997	46.5762	3.7788
sub-21154	ses-2	aparc.DKTatlas	rh	lateralorbitofrontal	4097	2934	10104	3.174	0.602	0.120	0.026	55	4.5	11	12	30.5977	10.9488	-15.3105	52.9505	68.2610	2.7946
sub-21154	ses-2	aparc.DKTatlas	rh	lingual	3515	2400	5013	2.088	0.672	0.128	0.029	40	4.4	12	13	20.2343	7.8169	-62.0118	55.0242	117.0361	2.5885
