participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21493	ses-1	Juelich	lh	Anterior_intraparietal_sulcus_hIP1_L	670	450	1019	2.545	0.342	0.108	0.019	4	0.6	2	1	29.1609	4.7403	9.1959	39.5858	30.3900	6.1518
sub-21493	ses-1	Juelich	lh	Anterior_intraparietal_sulcus_hIP2_L	316	234	699	2.669	0.352	0.116	0.019	3	0.3	3	3	27.2935	7.2820	3.0648	40.0025	36.9377	3.7481
sub-21493	ses-1	Juelich	lh	Anterior_intraparietal_sulcus_hIP3_L	707	464	879	2.275	0.458	0.116	0.021	6	0.6	4	5	28.7543	4.5470	13.5687	40.0338	26.4651	6.3238
sub-21493	ses-1	Juelich	lh	Amygdala_laterobasal_group_L	66	48	343	3.829	0.604	0.168	0.036	1	0.1	5	9	21.5614	6.1580	8.1578	34.3174	26.1596	3.5014
sub-21493	ses-1	Juelich	lh	Amygdala_superficial_group_L	13	10	25	2.280	1.571	0.103	0.120	0	0.0	6	11	14.3544	13.6525	0.0000	37.9019	37.9019	1.0514
sub-21493	ses-1	Juelich	lh	Brocas_area_BA44_L	1554	1103	3844	2.995	0.442	0.117	0.022	17	1.5	7	13	27.3084	6.4229	2.6936	39.0559	36.3623	4.2517
sub-21493	ses-1	Juelich	lh	Brocas_area_BA45_L	820	565	2047	3.059	0.605	0.130	0.030	12	1.0	8	15	26.6647	6.4777	8.0823	41.4003	33.3181	4.1164
sub-21493	ses-1	Juelich	lh	Hippocampus_cornu_ammonis_L	231	165	423	2.788	0.522	0.150	0.029	3	0.3	9	17	27.6416	5.7131	10.4922	38.1059	27.6137	4.8383
sub-21493	ses-1	Juelich	lh	Hippocampus_entorhinal_cortex_L	873	586	2574	3.448	0.733	0.120	0.029	11	0.9	10	19	26.2248	6.3529	2.7253	39.7116	36.9863	4.1280
sub-21493	ses-1	Juelich	lh	Hippocampus_subiculum_L	288	205	691	2.941	0.688	0.107	0.021	4	0.2	11	25	25.7701	8.9692	-4.2209	41.3267	45.5476	2.8732
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_PF_L	1458	1018	3812	2.995	0.498	0.124	0.023	23	1.3	12	27	27.6331	5.7379	1.1628	41.3098	40.1470	4.8159
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_PFcm_L	721	477	1176	2.765	0.442	0.098	0.016	4	0.5	13	29	29.7967	4.1985	17.4711	42.5882	25.1171	7.0970
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_PFm_L	1026	707	2193	2.734	0.417	0.116	0.022	15	0.8	14	31	27.7710	7.1692	-0.6317	39.8943	40.5260	3.8737
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_PFop_L	391	266	996	2.976	0.314	0.125	0.021	5	0.3	15	33	26.8187	5.4416	10.1489	39.5732	29.4243	4.9285
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_PFt_L	772	522	1195	2.652	0.466	0.123	0.025	8	0.8	16	35	30.0972	5.7495	10.9691	41.8670	30.8979	5.2348
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_Pga_L	1915	1324	3887	2.649	0.406	0.109	0.014	24	1.2	17	37	27.3998	5.7317	6.2164	39.1026	32.8863	4.7804
sub-21493	ses-1	Juelich	lh	Inferior_parietal_lobule_PGp_L	1842	1357	3807	2.445	0.422	0.128	0.023	27	1.9	18	39	24.2221	6.6295	-5.7580	42.0957	47.8537	3.6537
sub-21493	ses-1	Juelich	lh	Primary_auditory_cortex_TE10_L	337	206	629	2.728	0.378	0.123	0.020	4	0.3	19	41	20.7248	3.9882	12.7329	31.9892	19.2563	5.1965
sub-21493	ses-1	Juelich	lh	Primary_auditory_cortex_TE11_L	351	228	530	2.703	0.286	0.104	0.020	2	0.3	20	43	23.6104	3.5092	14.3340	32.0566	17.7226	6.7281
sub-21493	ses-1	Juelich	lh	Primary_auditory_cortex_TE12_L	189	122	430	3.165	0.249	0.082	0.012	1	0.1	21	45	24.1899	5.6571	0.6872	35.8332	35.1460	4.2760
sub-21493	ses-1	Juelich	lh	Primary_motor_cortex_BA4a_L	1978	1212	2879	2.195	0.687	0.107	0.022	16	1.9	22	47	18.6854	4.8849	-5.4214	29.1737	34.5951	3.8252
sub-21493	ses-1	Juelich	lh	Primary_motor_cortex_BA4p_L	885	597	1118	2.055	0.809	0.096	0.021	4	0.9	23	49	19.9147	4.3065	1.6578	29.2141	27.5562	4.6243
