participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-21141	ses-1	CC400	lh	region00001	283	197	527	2.500	0.443	0.112	0.023	3	0.3	2	1	22.7110	6.6499	7.1324	37.0684	29.9361	3.4153
sub-21141	ses-1	CC400	lh	region00003	756	496	1504	2.708	0.683	0.108	0.018	8	0.5	3	3	29.4502	5.5684	11.7099	42.6740	30.9641	5.2888
sub-21141	ses-1	CC400	lh	region00006	1118	747	1830	2.462	0.426	0.109	0.020	8	1.0	4	6	30.8827	6.2721	-2.8998	45.3214	48.2211	4.9238
sub-21141	ses-1	CC400	lh	region00007	809	527	1280	3.015	0.470	0.110	0.019	5	0.8	5	7	34.0843	5.0400	19.9182	47.3652	27.4469	6.7628
sub-21141	ses-1	CC400	lh	region00009	1131	733	1876	2.870	0.609	0.097	0.016	8	0.8	6	9	33.9223	5.0315	12.9941	44.7187	31.7246	6.7420
sub-21141	ses-1	CC400	lh	region00010	1016	658	1492	2.731	0.357	0.105	0.020	9	0.8	7	10	27.8196	6.4679	9.0146	39.9678	30.9532	4.3012
sub-21141	ses-1	CC400	lh	region00011	251	178	676	2.960	0.718	0.148	0.034	5	0.3	8	11	25.0969	8.2305	-3.2701	40.7086	43.9787	3.0493
sub-21141	ses-1	CC400	lh	region00013	42	34	95	2.703	0.458	0.184	0.037	0	0.1	9	13	25.2800	6.5052	12.8872	36.3652	23.4780	3.8861
sub-21141	ses-1	CC400	lh	region00019	321	201	958	3.739	0.516	0.096	0.017	4	0.2	10	19	27.5108	5.2011	11.3772	41.2400	29.8628	5.2894
sub-21141	ses-1	CC400	lh	region00020	650	465	1136	2.685	0.391	0.131	0.027	7	0.9	11	20	28.7851	7.7450	-9.1165	44.9596	54.0761	3.7166
sub-21141	ses-1	CC400	lh	region00021	22	8	14	2.004	0.135	0.029	0.004	0	0.0	12	21	41.0105	4.9439	33.8420	51.6270	17.7850	8.2952
sub-21141	ses-1	CC400	lh	region00024	1550	1042	1697	1.689	0.537	0.137	0.032	19	2.3	13	24	21.0218	5.6073	-7.1707	36.6781	43.8488	3.7490
sub-21141	ses-1	CC400	lh	region00025	442	309	838	3.203	0.725	0.132	0.026	4	0.5	14	25	34.3474	7.0092	14.4788	50.2687	35.7899	4.9003
sub-21141	ses-1	CC400	lh	region00028	765	479	1726	2.932	0.653	0.106	0.023	6	0.7	15	28	24.1739	6.6860	-1.9585	42.1394	44.0979	3.6156
sub-21141	ses-1	CC400	lh	region00030	2001	1323	3619	2.785	0.404	0.094	0.016	12	1.4	16	30	32.0949	5.5398	6.2077	44.6615	38.4538	5.7936
sub-21141	ses-1	CC400	lh	region00032	1278	834	2232	2.907	0.351	0.111	0.018	12	1.0	17	32	34.5778	5.3361	14.2004	46.2323	32.0319	6.4799
sub-21141	ses-1	CC400	lh	region00035	993	611	1428	2.169	0.676	0.094	0.021	6	0.8	18	35	23.4867	6.2462	7.3753	41.7608	34.3855	3.7601
sub-21141	ses-1	CC400	lh	region00036	438	289	853	2.961	0.557	0.093	0.009	3	0.2	19	36	33.6800	4.5781	15.7521	42.5353	26.7832	7.3567
sub-21141	ses-1	CC400	lh	region00038	476	308	914	2.792	0.466	0.109	0.023	8	0.3	20	38	29.5623	7.4983	4.5108	42.4950	37.9842	3.9425
sub-21141	ses-1	CC400	lh	region00039	459	316	1472	4.042	0.765	0.089	0.017	3	0.3	21	39	28.2388	7.8562	-0.6470	45.4041	46.0511	3.5944
sub-21141	ses-1	CC400	lh	region00041	4	4	15	4.587	0.250	0.125	0.016	0	0.0	22	41	36.8775	6.0294	28.0594	41.7073	13.6479	6.1163
sub-21141	ses-1	CC400	lh	region00042	41	28	49	2.504	0.223	0.143	0.024	0	0.1	23	42	28.3668	2.7676	22.3997	34.0139	11.6141	10.2498
sub-21141	ses-1	CC400	lh	region00043	947	618	1224	1.985	0.335	0.129	0.025	10	1.1	24	43	23.7954	5.9661	-9.3387	40.6469	49.9856	3.9884
sub-21141	ses-1	CC400	lh	region00045	605	426	1425	3.030	0.540	0.118	0.025	6	0.6	25	45	27.9878	8.5414	-10.5232	44.9563	55.4795	3.2767
sub-21141	ses-1	CC400	lh	region00047	224	158	486	2.434	0.604	0.135	0.017	3	0.2	26	47	30.6918	6.4649	13.4974	45.5813	32.0839	4.7475
sub-21141	ses-1	CC400	lh	region00049	1188	761	2121	2.555	0.489	0.096	0.015	10	0.8	27	49	29.0506	6.9621	10.2467	46.7065	36.4598	4.1727
sub-21141	ses-1	CC400	lh	region00050	1	1	3	2.381	0.000	0.054	0.005	0	0.0	28	50	34.7569	0.0000	34.7569	34.7569	0.0000	inf
sub-21141	ses-1	CC400	lh	region00051	785	571	1923	2.854	0.527	0.147	0.038	11	1.4	29	51	29.0050	6.4539	8.8672	45.1143	36.2471	4.4942
sub-21141	ses-1	CC400	lh	region00053	543	370	1220	3.174	0.715	0.120	0.032	5	0.6	30	53	34.6464	7.1316	11.3136	53.8558	42.5422	4.8582
sub-21141	ses-1	CC400	lh	region00054	75	48	170	3.209	0.569	0.101	0.040	1	0.1	31	54	16.6136	4.0480	9.2696	24.5978	15.3282	4.1042
sub-21141	ses-1	CC400	lh	region00057	583	387	1308	3.060	0.372	0.096	0.019	4	0.5	32	57	33.6546	5.6600	5.8335	45.5156	39.6821	5.9460
sub-21141	ses-1	CC400	lh	region00058	1736	1146	2365	2.344	0.428	0.113	0.021	15	1.6	33	58	27.1010	5.1617	5.1601	41.2438	36.0836	5.2504
