participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20258	ses-2	glasser	lh	???	9065	5514	2876	0.567	1.055	0.083	0.019	59	6.8	1	0	5.8003	13.6293	-64.9934	59.5916	124.5850	0.4256
sub-20258	ses-2	glasser	lh	L_V1_ROI	3907	2627	4771	1.827	0.449	0.123	0.024	43	4.2	2	1	19.1434	6.3126	-6.8956	35.1656	42.0612	3.0326
sub-20258	ses-2	glasser	lh	L_MST_ROI	498	334	667	2.457	0.255	0.105	0.019	4	0.5	3	2	29.0961	5.6409	-0.0872	41.5130	41.6002	5.1581
sub-20258	ses-2	glasser	lh	L_V6_ROI	686	459	1016	2.278	0.355	0.113	0.019	6	0.5	4	3	27.4022	3.7118	10.8018	37.8773	27.0754	7.3825
sub-20258	ses-2	glasser	lh	L_V2_ROI	3505	2396	5020	2.066	0.490	0.145	0.033	48	5.0	5	4	22.9532	6.2553	-0.6790	39.3055	39.9845	3.6694
sub-20258	ses-2	glasser	lh	L_V3_ROI	2245	1529	3550	2.237	0.524	0.137	0.027	29	2.6	6	5	25.0830	5.4669	6.1279	44.8160	38.6881	4.5882
sub-20258	ses-2	glasser	lh	L_V4_ROI	1572	1065	2392	2.343	0.391	0.121	0.024	17	1.4	7	6	26.7212	5.8357	0.6144	38.6856	38.0712	4.5789
sub-20258	ses-2	glasser	lh	L_V8_ROI	345	236	723	2.913	0.529	0.117	0.019	4	0.3	8	7	27.9805	5.5592	13.7330	39.7057	25.9727	5.0332
sub-20258	ses-2	glasser	lh	L_4_ROI	2628	1523	4681	2.947	0.516	0.072	0.012	12	1.5	9	8	19.0539	4.6267	1.0643	36.5619	35.4976	4.1182
sub-20258	ses-2	glasser	lh	L_3b_ROI	1793	1144	1802	1.511	0.327	0.080	0.012	10	1.1	10	9	20.2193	5.0590	-0.7439	33.0774	33.8213	3.9967
sub-20258	ses-2	glasser	lh	L_FEF_ROI	609	379	1064	2.722	0.371	0.093	0.014	4	0.3	11	10	28.4767	5.2422	14.6217	40.9367	26.3150	5.4322
sub-20258	ses-2	glasser	lh	L_PEF_ROI	333	227	630	2.775	0.347	0.084	0.016	2	0.2	12	11	31.4172	3.3785	19.0492	41.7492	22.7000	9.2991
sub-20258	ses-2	glasser	lh	L_55b_ROI	472	302	1142	2.967	0.335	0.114	0.020	6	0.4	13	12	25.4180	5.5938	12.9784	36.9360	23.9576	4.5440
sub-20258	ses-2	glasser	lh	L_V3A_ROI	535	362	796	2.133	0.274	0.135	0.025	7	0.6	14	13	25.0850	5.8354	8.9081	38.9115	30.0034	4.2988
sub-20258	ses-2	glasser	lh	L_RSC_ROI	502	344	852	2.254	0.703	0.133	0.028	7	0.6	15	14	23.4055	7.5928	-21.1592	40.9660	62.1252	3.0826
sub-20258	ses-2	glasser	lh	L_POS2_ROI	783	524	1254	2.367	0.329	0.099	0.013	12	0.4	16	15	28.8304	4.7333	1.1614	42.7419	41.5805	6.0910
sub-20258	ses-2	glasser	lh	L_V7_ROI	146	100	226	2.222	0.173	0.051	0.007	0	0.0	17	16	25.7040	4.4715	13.8149	35.5515	21.7365	5.7484
sub-20258	ses-2	glasser	lh	L_IPS1_ROI	411	286	714	2.386	0.231	0.128	0.020	5	0.4	18	17	27.7393	6.2478	-2.2824	41.1198	43.4021	4.4398
sub-20258	ses-2	glasser	lh	L_FFC_ROI	911	601	2014	2.783	0.491	0.118	0.025	12	0.9	19	18	27.2942	6.0230	7.1977	41.5648	34.3670	4.5317
sub-20258	ses-2	glasser	lh	L_V3B_ROI	209	140	245	2.094	0.175	0.096	0.010	1	0.1	20	19	32.0543	2.6593	25.5881	39.7643	14.1761	12.0538
sub-20258	ses-2	glasser	lh	L_LO1_ROI	425	288	624	2.211	0.240	0.106	0.014	3	0.3	21	20	31.3568	4.1457	15.3949	42.4545	27.0595	7.5636
sub-20258	ses-2	glasser	lh	L_LO2_ROI	302	201	665	2.552	0.236	0.112	0.015	3	0.2	22	21	26.6020	4.0711	14.8675	35.8556	20.9881	6.5343
sub-20258	ses-2	glasser	lh	L_PIT_ROI	323	212	411	2.047	0.369	0.116	0.020	3	0.3	23	22	27.6999	3.6416	15.3057	37.3091	22.0033	7.6066
sub-20258	ses-2	glasser	lh	L_MT_ROI	402	265	619	2.529	0.230	0.097	0.012	3	0.2	24	23	32.0579	4.7688	11.9482	40.3484	28.4002	6.7224
sub-20258	ses-2	glasser	lh	L_A1_ROI	283	167	602	2.702	0.219	0.129	0.020	4	0.2	25	24	20.0413	3.3345	13.4373	29.3512	15.9139	6.0103
sub-20258	ses-2	glasser	lh	L_PSL_ROI	525	377	1000	2.637	0.342	0.112	0.018	4	0.4	26	25	31.1370	5.1922	15.4064	42.0522	26.6457	5.9969
sub-20258	ses-2	glasser	lh	L_SFL_ROI	851	558	2187	3.246	0.467	0.115	0.019	8	0.7	27	26	30.9847	5.4882	18.0060	45.1261	27.1202	5.6457
sub-20258	ses-2	glasser	lh	L_PCV_ROI	412	296	810	2.502	0.274	0.115	0.020	6	0.3	28	27	29.5111	6.7579	5.4730	42.2504	36.7774	4.3669
sub-20258	ses-2	glasser	lh	L_STV_ROI	481	290	1054	2.792	0.291	0.096	0.019	6	0.3	29	28	24.7437	6.3631	3.7406	34.6512	30.9107	3.8886
sub-20258	ses-2	glasser	lh	L_7Pm_ROI	254	196	630	2.604	0.405	0.134	0.026	4	0.2	30	29	27.2694	6.5992	11.5674	39.1753	27.6079	4.1322
sub-20258	ses-2	glasser	lh	L_7m_ROI	356	248	846	2.843	0.321	0.121	0.016	7	0.3	31	30	26.5339	7.5237	7.1472	39.2086	32.0614	3.5267
sub-20258	ses-2	glasser	lh	L_POS1_ROI	614	445	1132	2.713	0.358	0.111	0.023	7	0.6	32	31	29.9607	6.6974	5.7031	42.6630	36.9599	4.4735
sub-20258	ses-2	glasser	lh	L_23d_ROI	266	174	741	3.266	0.502	0.116	0.024	5	0.2	33	32	32.1328	6.2441	3.2489	44.4122	41.1633	5.1461
sub-20258	ses-2	glasser	lh	L_v23ab_ROI	217	141	572	3.156	0.368	0.137	0.024	5	0.3	34	33	24.0079	7.7272	7.1596	39.6181	32.4585	3.1069
sub-20258	ses-2	glasser	lh	L_d23ab_ROI	255	190	707	3.184	0.526	0.136	0.025	3	0.3	35	34	29.7007	7.7175	3.7529	41.0028	37.2498	3.8485
