participant_id	session_id	atlas	hemisphere	structname	numvert	surfarea	grayvol	thickavg	thickstd	meancurv	gauscurv	foldind	curvind	index	segid	mean_wgpct	stddev_wgpct	min_wgpct	max_wgpct	range_wgpct	snr_wgpct
sub-20335	ses-1	glasser	lh	???	7834	4694	2228	0.501	0.963	0.086	0.026	70	7.2	1	0	4.5082	10.6490	-58.6641	50.3172	108.9813	0.4233
sub-20335	ses-1	glasser	lh	L_V1_ROI	4581	3040	5210	1.804	0.567	0.132	0.033	59	6.2	2	1	16.1012	6.9218	-9.2272	34.2606	43.4879	2.3262
sub-20335	ses-1	glasser	lh	L_MST_ROI	272	174	496	2.683	0.515	0.105	0.018	2	0.2	3	2	25.1744	3.3981	13.9967	33.1542	19.1575	7.4084
sub-20335	ses-1	glasser	lh	L_V6_ROI	401	273	596	2.637	0.489	0.086	0.016	2	0.2	4	3	24.0363	4.5933	3.3455	36.6525	33.3071	5.2329
sub-20335	ses-1	glasser	lh	L_V2_ROI	3381	2318	5174	2.235	0.718	0.148	0.036	48	5.1	5	4	20.0168	6.6807	-10.3027	39.3947	49.6974	2.9962
sub-20335	ses-1	glasser	lh	L_V3_ROI	2276	1473	4057	2.420	0.704	0.132	0.032	31	2.9	6	5	19.4643	7.4883	-3.2638	43.3096	46.5734	2.5993
sub-20335	ses-1	glasser	lh	L_V4_ROI	1717	1101	2626	2.432	0.485	0.114	0.022	18	1.5	7	6	24.3614	7.3512	-5.9040	37.9877	43.8918	3.3139
sub-20335	ses-1	glasser	lh	L_V8_ROI	347	241	639	2.714	0.332	0.141	0.032	5	0.4	8	7	25.1730	5.6719	4.1786	34.6496	30.4710	4.4382
sub-20335	ses-1	glasser	lh	L_4_ROI	2515	1576	4238	2.641	0.579	0.100	0.020	16	2.1	9	8	17.1957	5.7485	1.2837	38.6236	37.3400	2.9914
sub-20335	ses-1	glasser	lh	L_3b_ROI	1962	1211	2090	1.648	0.373	0.095	0.019	15	1.7	10	9	18.2636	5.7702	-6.5544	33.1436	39.6981	3.1652
sub-20335	ses-1	glasser	lh	L_FEF_ROI	617	400	959	2.681	0.335	0.093	0.013	4	0.3	11	10	29.3147	6.5745	9.8911	40.3733	30.4822	4.4589
sub-20335	ses-1	glasser	lh	L_PEF_ROI	238	162	384	2.775	0.395	0.085	0.013	1	0.1	12	11	27.7313	4.1479	12.0197	35.1689	23.1492	6.6857
sub-20335	ses-1	glasser	lh	L_55b_ROI	438	266	1195	3.211	0.311	0.101	0.018	4	0.3	13	12	20.1923	5.8853	10.2282	37.8522	27.6240	3.4310
sub-20335	ses-1	glasser	lh	L_V3A_ROI	549	367	878	2.196	0.416	0.120	0.021	6	0.5	14	13	22.5586	4.5840	7.9092	31.5818	23.6727	4.9211
sub-20335	ses-1	glasser	lh	L_RSC_ROI	453	316	818	2.246	0.830	0.130	0.028	6	0.4	15	14	20.3002	5.3986	0.0000	35.6332	35.6332	3.7603
